experiment_id,experiment_type,train_site,test_site,csmf_accuracy,cod_accuracy,csmf_accuracy_ci,cod_accuracy_ci,n_train,n_test,execution_time_seconds,tuning_time_seconds,training_time_seconds,inference_time_seconds,worker_id,retry_count,error,additional_metrics,model,training_fraction,csmf_accuracy_ci_lower,csmf_accuracy_ci_upper,cod_accuracy_ci_lower,cod_accuracy_ci_upper
ensemble_soft_performance_size3_xgb_rf_cnb_out_domain_UP_Pemba_size0.7,out_domain,UP,Pemba,0.3833333333333333,0.26666666666666666,"[0.25, 0.45]","[0.17875, 0.3545833333333333]",1124,60,0.8311049938201904,,0.5570392608642578,0.05808067321777344,6f8332f9bf361da7ea07b88bddc18e5fa4b248b2e57cf4a0171cda40,0,,,ensemble,1.0,0.25,0.45,0.17875,0.3545833333333333
ensemble_soft_none_size5_xgb_cnb_ins_rf_lr_out_domain_Dar_Mexico_size0.7,out_domain,Dar,Mexico,0.5065359477124183,0.12091503267973856,"[0.45718954248366006, 0.5303104575163399]","[0.0784313725490196, 0.14084967320261438]",1293,306,408.02360129356384,,268.45443201065063,139.49264669418335,ec14f4b1cf830c3f0cc97fc3a00694825a0dc5ab885a03a28348e77a,0,,,ensemble,1.0,0.45718954248366006,0.5303104575163399,0.0784313725490196,0.14084967320261438
ensemble_soft_none_size5_xgb_cnb_ins_rf_lr_out_domain_Pemba_Mexico_size0.7,out_domain,Pemba,Mexico,0.3104575163398693,0.08823529411764706,"[0.25310457516339857, 0.3505718954248367]","[0.06862745098039216, 0.12181372549019608]",237,306,111.11028504371643,,34.30081272125244,76.45663809776306,1e40a3b9c626ed41fb96091eb884b27356da130bf5a628cee5c98071,0,,,ensemble,1.0,0.25310457516339857,0.3505718954248367,0.06862745098039216,0.12181372549019608
ensemble_soft_none_size5_xgb_cnb_ins_rf_lr_out_domain_Pemba_UP_size0.7,out_domain,Pemba,UP,0.42348754448398573,0.21708185053380782,"[0.3564946619217083, 0.45231316725978643]","[0.1769572953736655, 0.2491103202846975]",237,281,109.22178506851196,,36.36396074295044,72.80697226524353,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.3564946619217083,0.45231316725978643,0.1769572953736655,0.2491103202846975
ensemble_soft_none_size5_xgb_cnb_ins_rf_lr_out_domain_Pemba_AP_size0.7,out_domain,Pemba,AP,0.43918918918918914,0.18181818181818182,"[0.3851351351351351, 0.4680743243243244]","[0.14200336700336702, 0.2164141414141414]",237,297,110.72929310798645,,34.37520217895508,76.32984495162964,7d7de674e073d79d8d4ac4ae84acc03a12c19a5f76774d3e33fa9ce7,0,,,ensemble,1.0,0.3851351351351351,0.4680743243243244,0.14200336700336702,0.2164141414141414
ensemble_soft_none_size5_xgb_cnb_ins_rf_lr_out_domain_Pemba_Bohol_size0.7,out_domain,Pemba,Bohol,0.3904382470119522,0.12350597609561753,"[0.3262948207171315, 0.45786852589641436]","[0.09163346613545817, 0.15507968127490038]",237,251,91.86887407302856,,33.92475080490112,57.935176849365234,7d4664e5291cf8ac5c74332438f67aef4aad7eee0db2862f7f8a0c11,0,,,ensemble,1.0,0.3262948207171315,0.45786852589641436,0.09163346613545817,0.15507968127490038
ensemble_soft_none_size5_xgb_cnb_ins_rf_lr_out_domain_Pemba_Dar_size0.7,out_domain,Pemba,Dar,0.38390092879256965,0.08950617283950617,"[0.33408152734778124, 0.4157120743034055]","[0.06396604938271605, 0.11898148148148147]",237,324,100.90061902999878,,36.16836714744568,64.49952602386475,98bbd54db6dfdaf38df2cbb6cbe530463573b40f062c3907dd9b5e48,0,,,ensemble,1.0,0.33408152734778124,0.4157120743034055,0.06396604938271605,0.11898148148148147
ensemble_soft_none_size5_xgb_cnb_ins_rf_lr_out_domain_Dar_Pemba_size0.7,out_domain,Dar,Pemba,0.23333333333333317,0.11666666666666667,"[0.12875, 0.32125000000000004]","[0.04541666666666668, 0.21666666666666667]",1293,60,227.12663507461548,,210.7580590248108,16.297911167144775,d4e4d13974f27f135f95925e335ff32bdc43bf4ac5cce5e6ae7e48a7,0,,,ensemble,1.0,0.12875,0.32125000000000004,0.04541666666666668,0.21666666666666667
ensemble_soft_none_size5_xgb_cnb_ins_rf_lr_out_domain_Bohol_Pemba_size0.7,out_domain,Bohol,Pemba,0.26666666666666683,0.15,"[0.17874999999999996, 0.3879166666666666]","[0.1, 0.25458333333333333]",1001,60,138.41784381866455,,123.35770606994629,14.865453958511353,9de28bb0b45cb50a2ab952b4f64d3d823ef59c5c8663e52e0813aab1,0,,,ensemble,1.0,0.17874999999999996,0.3879166666666666,0.1,0.25458333333333333
ensemble_soft_none_size5_xgb_cnb_ins_rf_lr_out_domain_Dar_UP_size0.7,out_domain,Dar,UP,0.4341637010676157,0.1423487544483986,"[0.3833629893238434, 0.4691281138790035]","[0.10088967971530251, 0.1824733096085409]",1293,281,271.11721897125244,,214.4538860321045,56.581697940826416,6420d3dec44dd95ef70de3fa5940b70c29fad6580dfb68a082df0e5e,0,,,ensemble,1.0,0.3833629893238434,0.4691281138790035,0.10088967971530251,0.1824733096085409
ensemble_soft_none_size5_xgb_cnb_ins_rf_lr_out_domain_Dar_AP_size0.7,out_domain,Dar,AP,0.531986531986532,0.1717171717171717,"[0.4506685662935662, 0.5506734006734006]","[0.13863636363636364, 0.22196969696969693]",1293,297,301.66184186935425,,246.16799592971802,55.35882377624512,5091e3bb508038ea034f28b20fb27ea6765cd5c8e1453388c01ef716,0,,,ensemble,1.0,0.4506685662935662,0.5506734006734006,0.13863636363636364,0.22196969696969693
ensemble_soft_none_size5_xgb_cnb_ins_rf_lr_out_domain_Dar_Bohol_size0.7,out_domain,Dar,Bohol,0.4103585657370519,0.199203187250996,"[0.3614541832669323, 0.4563745019920319]","[0.1593625498007968, 0.2394422310756972]",1293,251,231.8724012374878,,185.6218228340149,46.15522503852844,3f55b59f99fdd4eb3217041ad3458592b602d111446eb9f85e017526,0,,,ensemble,1.0,0.3614541832669323,0.4563745019920319,0.1593625498007968,0.2394422310756972
ensemble_soft_none_size5_xgb_cnb_ins_rf_lr_out_domain_Bohol_AP_size0.7,out_domain,Bohol,AP,0.5084175084175084,0.17845117845117844,"[0.42962962962962964, 0.5265151515151515]","[0.1382996632996633, 0.19957912457912458]",1001,297,187.44209218025208,,134.48141717910767,52.93189096450806,a556656f16c83db04ecf858f1d6b2eba6fea4f3925156fc21d96b5cc,0,,,ensemble,1.0,0.42962962962962964,0.5265151515151515,0.1382996632996633,0.19957912457912458
ensemble_soft_none_size5_xgb_cnb_ins_rf_lr_out_domain_Bohol_Dar_size0.7,out_domain,Bohol,Dar,0.585139318885449,0.24074074074074073,"[0.5176697530864198, 0.6021604938271605]","[0.20956790123456792, 0.2789351851851852]",1001,324,183.55777788162231,,129.8876621723175,53.57601499557495,3fe6da36d08bc35ba5821d99f0e3b2d11b799202ca80641eb46ac4bd,0,,,ensemble,1.0,0.5176697530864198,0.6021604938271605,0.20956790123456792,0.2789351851851852
ensemble_soft_none_size5_xgb_cnb_ins_rf_lr_out_domain_Bohol_Mexico_size0.7,out_domain,Bohol,Mexico,0.5915032679738562,0.1568627450980392,"[0.5014705882352941, 0.6170751633986928]","[0.10751633986928105, 0.18660130718954246]",1001,306,197.95336294174194,,144.36508011817932,53.528351068496704,c46d67863b5e144ba7aac4248d4179354a428b096daafe3e75122f1f,0,,,ensemble,1.0,0.5014705882352941,0.6170751633986928,0.10751633986928105,0.18660130718954246
ensemble_soft_none_size5_xgb_cnb_ins_rf_lr_out_domain_Bohol_UP_size0.7,out_domain,Bohol,UP,0.4626334519572953,0.18861209964412812,"[0.39564056939501785, 0.5070284697508896]","[0.15622775800711747, 0.2219750889679715]",1001,281,207.7810559272766,,162.04522800445557,45.707210063934326,b3f1bcae0f0caf413b62964fc18c056cab14f035c9567367874dc476,0,,,ensemble,1.0,0.39564056939501785,0.5070284697508896,0.15622775800711747,0.2219750889679715
ensemble_soft_performance_size3_xgb_rf_cnb_out_domain_Pemba_Mexico_size0.7,out_domain,Pemba,Mexico,0.3267973856209151,0.12091503267973856,"[0.2581699346405229, 0.3758986928104575]","[0.09803921568627451, 0.16111111111111104]",237,306,0.5929288864135742,,0.41216397285461426,0.14802193641662598,6420d3dec44dd95ef70de3fa5940b70c29fad6580dfb68a082df0e5e,0,,,ensemble,1.0,0.2581699346405229,0.3758986928104575,0.09803921568627451,0.16111111111111104
ensemble_soft_performance_size3_xgb_rf_cnb_out_domain_Pemba_Dar_size0.7,out_domain,Pemba,Dar,0.3281733746130031,0.05555555555555555,"[0.2662538699690403, 0.35634674922600607]","[0.037037037037037035, 0.07662037037037035]",237,324,0.6022541522979736,,0.43048596382141113,0.14145684242248535,98bbd54db6dfdaf38df2cbb6cbe530463573b40f062c3907dd9b5e48,0,,,ensemble,1.0,0.2662538699690403,0.35634674922600607,0.037037037037037035,0.07662037037037035
ensemble_soft_performance_size3_xgb_rf_cnb_out_domain_Pemba_AP_size0.7,out_domain,Pemba,AP,0.45608108108108114,0.20202020202020202,"[0.39679054054054047, 0.4800675675675676]","[0.16952861952861956, 0.2403198653198653]",237,297,0.6948981285095215,,0.39997291564941406,0.13564300537109375,9de28bb0b45cb50a2ab952b4f64d3d823ef59c5c8663e52e0813aab1,0,,,ensemble,1.0,0.39679054054054047,0.4800675675675676,0.16952861952861956,0.2403198653198653
ensemble_soft_performance_size3_xgb_rf_cnb_out_domain_Pemba_UP_size0.7,out_domain,Pemba,UP,0.43060498220640564,0.22419928825622776,"[0.36201067615658367, 0.44937722419928827]","[0.18469750889679717, 0.25462633451957295]",237,281,0.7051851749420166,,0.423922061920166,0.12916183471679688,d4e4d13974f27f135f95925e335ff32bdc43bf4ac5cce5e6ae7e48a7,0,,,ensemble,1.0,0.36201067615658367,0.44937722419928827,0.18469750889679717,0.25462633451957295
ensemble_soft_performance_size3_xgb_rf_cnb_out_domain_Pemba_Bohol_size0.7,out_domain,Pemba,Bohol,0.350597609561753,0.14342629482071714,"[0.2625498007968127, 0.4176294820717132]","[0.1060756972111554, 0.18326693227091634]",237,251,0.751000165939331,,0.47371888160705566,0.11338019371032715,7d4664e5291cf8ac5c74332438f67aef4aad7eee0db2862f7f8a0c11,0,,,ensemble,1.0,0.2625498007968127,0.4176294820717132,0.1060756972111554,0.18326693227091634
ensemble_soft_performance_size3_xgb_rf_cnb_out_domain_UP_Bohol_size0.7,out_domain,UP,Bohol,0.545816733067729,0.19123505976095617,"[0.4671314741035858, 0.5976095617529881]","[0.15209163346613547, 0.22818725099601592]",1124,251,0.8504171371459961,,0.7164332866668701,0.10296082496643066,b3f1bcae0f0caf413b62964fc18c056cab14f035c9567367874dc476,0,,,ensemble,1.0,0.4671314741035858,0.5976095617529881,0.15209163346613547,0.22818725099601592
ensemble_soft_performance_size3_xgb_rf_cnb_out_domain_Dar_AP_size0.7,out_domain,Dar,AP,0.26262626262626276,0.07744107744107744,"[0.19391266266266272, 0.2951178451178451]","[0.056313131313131315, 0.11329966329966326]",1293,297,0.8913428783416748,,0.748568058013916,0.11301493644714355,3fe6da36d08bc35ba5821d99f0e3b2d11b799202ca80641eb46ac4bd,0,,,ensemble,1.0,0.19391266266266272,0.2951178451178451,0.056313131313131315,0.11329966329966326
ensemble_soft_performance_size3_xgb_rf_cnb_out_domain_Dar_Mexico_size0.7,out_domain,Dar,Mexico,0.23529411764705888,0.05228758169934641,"[0.196078431372549, 0.27066993464052286]","[0.030882352941176475, 0.0843954248366013]",1293,306,0.949970006942749,,0.7915570735931396,0.12642598152160645,c46d67863b5e144ba7aac4248d4179354a428b096daafe3e75122f1f,0,,,ensemble,1.0,0.196078431372549,0.27066993464052286,0.030882352941176475,0.0843954248366013
ensemble_soft_performance_size3_xgb_rf_cnb_out_domain_Bohol_Mexico_size0.7,out_domain,Bohol,Mexico,0.2777777777777778,0.06209150326797386,"[0.2302287581699347, 0.2973856209150327]","[0.042483660130718956, 0.08676470588235294]",1001,306,0.9550042152404785,,0.6614069938659668,0.13501191139221191,7d7de674e073d79d8d4ac4ae84acc03a12c19a5f76774d3e33fa9ce7,0,,,ensemble,1.0,0.2302287581699347,0.2973856209150327,0.042483660130718956,0.08676470588235294
ensemble_soft_performance_size3_xgb_rf_cnb_out_domain_Bohol_Dar_size0.7,out_domain,Bohol,Dar,0.3858024691358024,0.15432098765432098,"[0.3100308641975309, 0.4063271604938272]","[0.10100308641975309, 0.19081790123456788]",1001,324,1.0148448944091797,,0.6974771022796631,0.1639707088470459,ec14f4b1cf830c3f0cc97fc3a00694825a0dc5ab885a03a28348e77a,0,,,ensemble,1.0,0.3100308641975309,0.4063271604938272,0.10100308641975309,0.19081790123456788
ensemble_soft_performance_size3_xgb_rf_cnb_out_domain_Dar_UP_size0.7,out_domain,Dar,UP,0.24199288256227758,0.060498220640569395,"[0.19830960854092522, 0.2805160142348755]","[0.030071174377224206, 0.08024911032028469]",1293,281,1.0258290767669678,,0.7152817249298096,0.15033602714538574,a556656f16c83db04ecf858f1d6b2eba6fea4f3925156fc21d96b5cc,0,,,ensemble,1.0,0.19830960854092522,0.2805160142348755,0.030071174377224206,0.08024911032028469
ensemble_soft_performance_size3_xgb_rf_cnb_out_domain_Bohol_Pemba_size0.7,out_domain,Bohol,Pemba,0.1333333333333333,0.08333333333333333,"[0.04541666666666674, 0.19999999999999993]","[0.02875000000000001, 0.13791666666666663]",1001,60,1.0175111293792725,,0.6477339267730713,0.21569585800170898,6f8332f9bf361da7ea07b88bddc18e5fa4b248b2e57cf4a0171cda40,0,,,ensemble,1.0,0.04541666666666674,0.19999999999999993,0.02875000000000001,0.13791666666666663
ensemble_soft_performance_size3_xgb_rf_cnb_out_domain_Bohol_AP_size0.7,out_domain,Bohol,AP,0.2895622895622896,0.08754208754208755,"[0.23813131313131314, 0.3076599326599326]","[0.06363636363636364, 0.10563973063973062]",1001,297,1.0257019996643066,,0.7313060760498047,0.13402318954467773,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.23813131313131314,0.3076599326599326,0.06363636363636364,0.10563973063973062
ensemble_soft_performance_size3_xgb_rf_cnb_out_domain_Dar_Bohol_size0.7,out_domain,Dar,Bohol,0.33466135458167334,0.13545816733067728,"[0.2676294820717133, 0.3596613545816733]","[0.1053784860557769, 0.16733067729083664]",1293,251,1.0336871147155762,,0.753648042678833,0.12122797966003418,5091e3bb508038ea034f28b20fb27ea6765cd5c8e1453388c01ef716,0,,,ensemble,1.0,0.2676294820717133,0.3596613545816733,0.1053784860557769,0.16733067729083664
ensemble_soft_performance_size3_xgb_rf_cnb_out_domain_Bohol_UP_size0.7,out_domain,Bohol,UP,0.3096085409252668,0.12099644128113879,"[0.25097864768683276, 0.3390569395017794]","[0.07855871886120998, 0.14688612099644127]",1001,281,1.0501759052276611,,0.5948400497436523,0.15477490425109863,1e40a3b9c626ed41fb96091eb884b27356da130bf5a628cee5c98071,0,,,ensemble,1.0,0.25097864768683276,0.3390569395017794,0.07855871886120998,0.14688612099644127
ensemble_soft_performance_size3_xgb_rf_cnb_out_domain_Dar_Pemba_size0.7,out_domain,Dar,Pemba,0.18333333333333335,0.1,"[0.08333333333333326, 0.25458333333333333]","[0.03333333333333333, 0.16666666666666666]",1293,60,1.1555352210998535,,0.8643248081207275,0.06734895706176758,3f55b59f99fdd4eb3217041ad3458592b602d111446eb9f85e017526,0,,,ensemble,1.0,0.08333333333333326,0.25458333333333333,0.03333333333333333,0.16666666666666666
ensemble_soft_performance_size3_xgb_cnb_ins_in_domain_Pemba_Pemba_size0.7,in_domain,Pemba,Pemba,0.8813559322033898,0.5333333333333333,"[0.7411016949152542, 0.9029661016949153]","[0.46958333333333335, 0.6545833333333333]",237,60,70.46482801437378,,45.01995229721069,25.32396173477173,7d4664e5291cf8ac5c74332438f67aef4aad7eee0db2862f7f8a0c11,0,,,ensemble,1.0,0.7411016949152542,0.9029661016949153,0.46958333333333335,0.6545833333333333
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_AP_Pemba_size0.7,out_domain,AP,Pemba,0.33333333333333337,0.23333333333333334,"[0.22416666666666663, 0.41666666666666663]","[0.14541666666666667, 0.33791666666666664]",1186,60,313.32407808303833,,273.84991478919983,39.46496510505676,1e40a3b9c626ed41fb96091eb884b27356da130bf5a628cee5c98071,0,,,ensemble,1.0,0.22416666666666663,0.41666666666666663,0.14541666666666667,0.33791666666666664
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Mexico_Pemba_size0.7,out_domain,Mexico,Pemba,0.3500000000000001,0.16666666666666666,"[0.2741666666666666, 0.42125]","[0.09541666666666668, 0.24249999999999997]",1222,60,323.30788588523865,,283.77561807632446,39.4886109828949,ec14f4b1cf830c3f0cc97fc3a00694825a0dc5ab885a03a28348e77a,0,,,ensemble,1.0,0.2741666666666666,0.42125,0.09541666666666668,0.24249999999999997
ensemble_soft_performance_size3_xgb_cnb_ins_in_domain_Bohol_Bohol_size0.7,in_domain,Bohol,Bohol,0.716,0.32669322709163345,"[0.6367, 0.7414429718875503]","[0.2716135458167331, 0.3846613545816733]",1001,251,364.0317208766937,,247.06516098976135,116.95578908920288,b3f1bcae0f0caf413b62964fc18c056cab14f035c9567367874dc476,0,,,ensemble,1.0,0.6367,0.7414429718875503,0.2716135458167331,0.3846613545816733
ensemble_soft_performance_size3_xgb_cnb_ins_in_domain_UP_UP_size0.7,in_domain,UP,UP,0.8607142857142858,0.4555160142348754,"[0.7821428571428571, 0.8555357142857143]","[0.4001779359430605, 0.5060498220640569]",1124,281,393.0486500263214,,265.07430481910706,127.844074010849,9de28bb0b45cb50a2ab952b4f64d3d823ef59c5c8663e52e0813aab1,0,,,ensemble,1.0,0.7821428571428571,0.8555357142857143,0.4001779359430605,0.5060498220640569
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_AP_Bohol_size0.7,out_domain,AP,Bohol,0.5617529880478088,0.21912350597609562,"[0.4719123505976096, 0.5958167330677292]","[0.17201195219123508, 0.26274900398406364]",1186,251,404.41701912879944,,292.7477798461914,111.64912605285645,3f55b59f99fdd4eb3217041ad3458592b602d111446eb9f85e017526,0,,,ensemble,1.0,0.4719123505976096,0.5958167330677292,0.17201195219123508,0.26274900398406364
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Mexico_UP_size0.7,out_domain,Mexico,UP,0.43060498220640564,0.18505338078291814,"[0.3736654804270462, 0.47980427046263346]","[0.1494661921708185, 0.21841637010676154]",1222,281,405.004515171051,,288.3358647823334,116.63234210014343,c46d67863b5e144ba7aac4248d4179354a428b096daafe3e75122f1f,0,,,ensemble,1.0,0.3736654804270462,0.47980427046263346,0.1494661921708185,0.21841637010676154
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Mexico_Bohol_size0.7,out_domain,Mexico,Bohol,0.4581673306772909,0.20318725099601595,"[0.38605577689243037, 0.4940239043824701]","[0.150996015936255, 0.24123505976095616]",1222,251,405.83852982521057,,300.8367729187012,104.98792314529419,6f8332f9bf361da7ea07b88bddc18e5fa4b248b2e57cf4a0171cda40,0,,,ensemble,1.0,0.38605577689243037,0.4940239043824701,0.150996015936255,0.24123505976095616
ensemble_soft_performance_size3_xgb_cnb_ins_in_domain_Mexico_Mexico_size0.7,in_domain,Mexico,Mexico,0.7745098039215687,0.3464052287581699,"[0.706454248366013, 0.7855392156862745]","[0.29616013071895425, 0.3981209150326797]",1222,306,409.4437608718872,,274.2173969745636,135.1681900024414,6420d3dec44dd95ef70de3fa5940b70c29fad6580dfb68a082df0e5e,0,,,ensemble,1.0,0.706454248366013,0.7855392156862745,0.29616013071895425,0.3981209150326797
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Mexico_AP_size0.7,out_domain,Mexico,AP,0.41414141414141414,0.21212121212121213,"[0.3515993265993266, 0.4579124579124579]","[0.17474747474747476, 0.2534511784511785]",1222,297,413.25040316581726,,288.3702218532562,124.81338691711426,3fe6da36d08bc35ba5821d99f0e3b2d11b799202ca80641eb46ac4bd,0,,,ensemble,1.0,0.3515993265993266,0.4579124579124579,0.17474747474747476,0.2534511784511785
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Mexico_Dar_size0.7,out_domain,Mexico,Dar,0.6130030959752322,0.24382716049382716,"[0.5455934908076291, 0.6279280376868096]","[0.20679012345679013, 0.2724537037037037]",1222,324,417.4137930870056,,290.4923219680786,126.77776408195496,7d7de674e073d79d8d4ac4ae84acc03a12c19a5f76774d3e33fa9ce7,0,,,ensemble,1.0,0.5455934908076291,0.6279280376868096,0.20679012345679013,0.2724537037037037
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_AP_Dar_size0.7,out_domain,AP,Dar,0.5277777777777778,0.2191358024691358,"[0.4489197530864197, 0.5564043209876544]","[0.18348765432098765, 0.2604166666666667]",1186,324,420.3646788597107,,288.26803398132324,132.0812211036682,5091e3bb508038ea034f28b20fb27ea6765cd5c8e1453388c01ef716,0,,,ensemble,1.0,0.4489197530864197,0.5564043209876544,0.18348765432098765,0.2604166666666667
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_AP_Mexico_size0.7,out_domain,AP,Mexico,0.6470588235294118,0.23529411764705882,"[0.5808006535947712, 0.6693627450980393]","[0.19665032679738564, 0.2875816993464052]",1186,306,427.49903774261475,,288.7746512889862,138.70825290679932,a556656f16c83db04ecf858f1d6b2eba6fea4f3925156fc21d96b5cc,0,,,ensemble,1.0,0.5808006535947712,0.6693627450980393,0.19665032679738564,0.2875816993464052
ensemble_soft_performance_size3_xgb_cnb_ins_in_domain_AP_AP_size0.7,in_domain,AP,AP,0.7905405405405406,0.41414141414141414,"[0.7247528778778779, 0.804878458003458]","[0.377946127946128, 0.468013468013468]",1186,297,429.21439385414124,,293.65775513648987,135.4396049976349,98bbd54db6dfdaf38df2cbb6cbe530463573b40f062c3907dd9b5e48,0,,,ensemble,1.0,0.7247528778778779,0.804878458003458,0.377946127946128,0.468013468013468
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_AP_UP_size0.7,out_domain,AP,UP,0.7153024911032029,0.3487544483985765,"[0.6269572953736655, 0.7259786476868328]","[0.2837188612099644, 0.3999110320284697]",1186,281,428.8190550804138,,297.5563130378723,131.24384999275208,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.6269572953736655,0.7259786476868328,0.2837188612099644,0.3999110320284697
ensemble_soft_performance_size3_xgb_cnb_ins_in_domain_Dar_Dar_size0.7,in_domain,Dar,Dar,0.7925696594427245,0.3487654320987654,"[0.7067901234567902, 0.8099634980697932]","[0.310570987654321, 0.39398148148148143]",1293,324,463.9378719329834,,313.67019510269165,150.17403388023376,d4e4d13974f27f135f95925e335ff32bdc43bf4ac5cce5e6ae7e48a7,0,,,ensemble,1.0,0.7067901234567902,0.8099634980697932,0.310570987654321,0.39398148148148143
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_UP_Mexico_size0.7,out_domain,UP,Mexico,0.44771241830065367,0.17973856209150327,"[0.39869281045751637, 0.5089869281045752]","[0.14052287581699346, 0.22205882352941167]",1124,306,398.12012577056885,,265.46392917633057,132.61005473136902,7d4664e5291cf8ac5c74332438f67aef4aad7eee0db2862f7f8a0c11,0,,,ensemble,1.0,0.39869281045751637,0.5089869281045752,0.14052287581699346,0.22205882352941167
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Pemba_AP_size0.7,out_domain,Pemba,AP,0.34459459459459474,0.14814814814814814,"[0.304054054054054, 0.3971283783783783]","[0.10925925925925926, 0.17845117845117844]",237,297,126.14255118370056,,47.550008058547974,78.46989798545837,5091e3bb508038ea034f28b20fb27ea6765cd5c8e1453388c01ef716,0,,,ensemble,1.0,0.304054054054054,0.3971283783783783,0.10925925925925926,0.17845117845117844
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Pemba_Bohol_size0.7,out_domain,Pemba,Bohol,0.388,0.17131474103585656,"[0.3367000000000001, 0.44510000000000005]","[0.1299800796812749, 0.20906374501992026]",237,251,120.58590793609619,,50.32177782058716,69.16479516029358,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.3367000000000001,0.44510000000000005,0.1299800796812749,0.20906374501992026
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Pemba_Mexico_size0.7,out_domain,Pemba,Mexico,0.2524590163934426,0.08823529411764706,"[0.19418545081967215, 0.2879508196721311]","[0.06772875816993465, 0.12834967320261437]",237,306,132.38976907730103,,50.679261207580566,81.6805248260498,7d7de674e073d79d8d4ac4ae84acc03a12c19a5f76774d3e33fa9ce7,0,,,ensemble,1.0,0.19418545081967215,0.2879508196721311,0.06772875816993465,0.12834967320261437
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Pemba_UP_size0.7,out_domain,Pemba,UP,0.3416370106761566,0.17437722419928825,"[0.288256227758007, 0.3597864768683274]","[0.12811387900355872, 0.20284697508896798]",237,281,130.50304102897644,,50.20933508872986,80.23006796836853,a556656f16c83db04ecf858f1d6b2eba6fea4f3925156fc21d96b5cc,0,,,ensemble,1.0,0.288256227758007,0.3597864768683274,0.12811387900355872,0.20284697508896798
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Pemba_Dar_size0.7,out_domain,Pemba,Dar,0.34674922600619196,0.1574074074074074,"[0.3076372166800444, 0.38613093873026794]","[0.13016975308641976, 0.2037037037037037]",237,324,131.5476589202881,,47.223525285720825,84.20250082015991,98bbd54db6dfdaf38df2cbb6cbe530463573b40f062c3907dd9b5e48,0,,,ensemble,1.0,0.3076372166800444,0.38613093873026794,0.13016975308641976,0.2037037037037037
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_UP_Pemba_size0.7,out_domain,UP,Pemba,0.5666666666666667,0.43333333333333335,"[0.46208333333333335, 0.62125]","[0.3620833333333333, 0.5333333333333333]",1124,60,262.9748227596283,,238.08769989013672,24.774975061416626,b3f1bcae0f0caf413b62964fc18c056cab14f035c9567367874dc476,0,,,ensemble,1.0,0.46208333333333335,0.62125,0.3620833333333333,0.5333333333333333
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_UP_AP_size0.7,out_domain,UP,AP,0.7263513513513513,0.35353535353535354,"[0.6621621621621622, 0.7559121621621622]","[0.318013468013468, 0.4037878787878788]",1124,297,342.16263604164124,,265.035915851593,77.04843425750732,1e40a3b9c626ed41fb96091eb884b27356da130bf5a628cee5c98071,0,,,ensemble,1.0,0.6621621621621622,0.7559121621621622,0.318013468013468,0.4037878787878788
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_UP_Dar_size0.7,out_domain,UP,Dar,0.40866873065015485,0.17901234567901234,"[0.3306864656193862, 0.45131746168252873]","[0.1447530864197531, 0.22253086419753085]",1124,324,335.0299000740051,,253.1747691631317,81.80400776863098,ec14f4b1cf830c3f0cc97fc3a00694825a0dc5ab885a03a28348e77a,0,,,ensemble,1.0,0.3306864656193862,0.45131746168252873,0.1447530864197531,0.22253086419753085
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Dar_Pemba_size0.7,out_domain,Dar,Pemba,0.4,0.23333333333333334,"[0.2620833333333333, 0.5425]","[0.15750000000000003, 0.3637499999999999]",1293,60,273.93825483322144,,257.26563000679016,16.57761812210083,6420d3dec44dd95ef70de3fa5940b70c29fad6580dfb68a082df0e5e,0,,,ensemble,1.0,0.2620833333333333,0.5425,0.15750000000000003,0.3637499999999999
