experiment_id,experiment_type,train_site,test_site,random_seed,csmf_accuracy,cod_accuracy,n_train,n_test,execution_time_seconds,tuning_time_seconds,training_time_seconds,inference_time_seconds,worker_id,retry_count,error,additional_metrics,model,training_fraction,csmf_accuracy_ci_lower,csmf_accuracy_ci_upper,cod_accuracy_ci_lower,cod_accuracy_ci_upper
categorical_nb_out_domain_Dar_UP_seed1,out_domain,Dar,UP,1,0.20640569395017783,0.060498220640569395,1293,281,0.10144305229187012,,0.07340073585510254,0.024463176727294922,0f14c0881292f54da5f75179e318efb789737cd09591a45c402e6361,0,,,categorical_nb,1.0,,,,
xgboost_out_domain_Mexico_AP_seed1,out_domain,Mexico,AP,1,0.7239057239057239,0.35353535353535354,1222,297,0.7634251117706299,,0.7128159999847412,0.024051904678344727,b57e31aae504cb37fc66f0538a9c3c80b810c9f37213ca27a9c73183,0,,,xgboost,1.0,,,,
logistic_regression_out_domain_Dar_UP_seed1,out_domain,Dar,UP,1,0.3167259786476867,0.0498220640569395,1293,281,0.9864611625671387,,0.9563000202178955,0.006176948547363281,3c635dd4370289477db7266b44105a498e0a392633853edbb6c35925,0,,,logistic_regression,1.0,,,,
random_forest_out_domain_Mexico_AP_seed1,out_domain,Mexico,AP,1,0.5858585858585859,0.2895622895622896,1222,297,0.23592495918273926,,0.12877798080444336,0.04395794868469238,b57e31aae504cb37fc66f0538a9c3c80b810c9f37213ca27a9c73183,0,,,random_forest,1.0,,,,
categorical_nb_out_domain_Mexico_AP_seed1,out_domain,Mexico,AP,1,0.42760942760942766,0.15824915824915825,1222,297,0.09712409973144531,,0.06449222564697266,0.024548768997192383,b57e31aae504cb37fc66f0538a9c3c80b810c9f37213ca27a9c73183,0,,,categorical_nb,1.0,,,,
logistic_regression_out_domain_Mexico_AP_seed1,out_domain,Mexico,AP,1,0.5286195286195287,0.20202020202020202,1222,297,0.9035582542419434,,0.8857300281524658,0.0064640045166015625,3c635dd4370289477db7266b44105a498e0a392633853edbb6c35925,0,,,logistic_regression,1.0,,,,
xgboost_out_domain_Mexico_Bohol_seed1,out_domain,Mexico,Bohol,1,0.4701195219123506,0.199203187250996,1222,251,0.7738921642303467,,0.7369768619537354,0.02179574966430664,b57e31aae504cb37fc66f0538a9c3c80b810c9f37213ca27a9c73183,0,,,xgboost,1.0,,,,
random_forest_out_domain_Mexico_Bohol_seed1,out_domain,Mexico,Bohol,1,0.6095617529880478,0.24302788844621515,1222,251,0.15083789825439453,,0.1122899055480957,0.032212018966674805,b57e31aae504cb37fc66f0538a9c3c80b810c9f37213ca27a9c73183,0,,,random_forest,1.0,,,,
logistic_regression_out_domain_Mexico_Bohol_seed1,out_domain,Mexico,Bohol,1,0.10358565737051806,0.03187250996015936,1222,251,0.87552809715271,,0.8616960048675537,0.005357027053833008,b57e31aae504cb37fc66f0538a9c3c80b810c9f37213ca27a9c73183,0,,,logistic_regression,1.0,,,,
categorical_nb_out_domain_Mexico_Bohol_seed1,out_domain,Mexico,Bohol,1,0.10756972111553798,0.04780876494023904,1222,251,0.08920979499816895,,0.063385009765625,0.021435976028442383,b57e31aae504cb37fc66f0538a9c3c80b810c9f37213ca27a9c73183,0,,,categorical_nb,1.0,,,,
xgboost_out_domain_Mexico_Dar_seed1,out_domain,Mexico,Dar,1,0.5401234567901234,0.2993827160493827,1222,324,0.77236008644104,,0.7340559959411621,0.025618314743041992,b57e31aae504cb37fc66f0538a9c3c80b810c9f37213ca27a9c73183,0,,,xgboost,1.0,,,,
insilico_out_domain_Dar_Pemba_seed1,out_domain,Dar,Pemba,1,0.5166666666666666,0.3,1293,60,16.474846124649048,,0.0020699501037597656,16.37243413925171,d5eb4232904c2e23df238a50b0fc189de9389d187986326c621ac5f2,0,,,insilico,1.0,,,,
random_forest_out_domain_Mexico_Dar_seed1,out_domain,Mexico,Dar,1,0.6037151702786379,0.33641975308641975,1222,324,0.14624309539794922,,0.10673189163208008,0.03289508819580078,d5eb4232904c2e23df238a50b0fc189de9389d187986326c621ac5f2,0,,,random_forest,1.0,,,,
logistic_regression_out_domain_Mexico_Dar_seed1,out_domain,Mexico,Dar,1,0.20433436532507743,0.07098765432098765,1222,324,0.879727840423584,,0.8615550994873047,0.006091117858886719,d5eb4232904c2e23df238a50b0fc189de9389d187986326c621ac5f2,0,,,logistic_regression,1.0,,,,
categorical_nb_out_domain_Mexico_Dar_seed1,out_domain,Mexico,Dar,1,0.25,0.09567901234567901,1222,324,0.10070300102233887,,0.06429696083068848,0.028393030166625977,d5eb4232904c2e23df238a50b0fc189de9389d187986326c621ac5f2,0,,,categorical_nb,1.0,,,,
xgboost_out_domain_Mexico_Pemba_seed1,out_domain,Mexico,Pemba,1,0.4666666666666667,0.3,1222,60,0.9486629962921143,,0.7268881797790527,0.006998777389526367,d5eb4232904c2e23df238a50b0fc189de9389d187986326c621ac5f2,0,,,xgboost,1.0,,,,
insilico_out_domain_Mexico_Pemba_seed1,out_domain,Mexico,Pemba,1,0.41666666666666663,0.31666666666666665,1222,60,36.03905701637268,,0.0018949508666992188,35.47111201286316,d5eb4232904c2e23df238a50b0fc189de9389d187986326c621ac5f2,0,,,insilico,1.0,,,,
random_forest_out_domain_Mexico_Pemba_seed1,out_domain,Mexico,Pemba,1,0.33333333333333337,0.21666666666666667,1222,60,0.22182607650756836,,0.15156936645507812,0.05480170249938965,d5eb4232904c2e23df238a50b0fc189de9389d187986326c621ac5f2,0,,,random_forest,1.0,,,,
logistic_regression_out_domain_Mexico_Pemba_seed1,out_domain,Mexico,Pemba,1,0.46666666666666656,0.3,1222,60,1.8951849937438965,,0.8616447448730469,0.0037860870361328125,d5eb4232904c2e23df238a50b0fc189de9389d187986326c621ac5f2,0,,,logistic_regression,1.0,,,,
categorical_nb_out_domain_Mexico_Pemba_seed1,out_domain,Mexico,Pemba,1,0.43333333333333335,0.26666666666666666,1222,60,0.07472085952758789,,0.0636141300201416,0.007748126983642578,d5eb4232904c2e23df238a50b0fc189de9389d187986326c621ac5f2,0,,,categorical_nb,1.0,,,,
xgboost_out_domain_Mexico_UP_seed1,out_domain,Mexico,UP,1,0.6903914590747331,0.40213523131672596,1222,281,0.8234529495239258,,0.7363741397857666,0.022589921951293945,d5eb4232904c2e23df238a50b0fc189de9389d187986326c621ac5f2,0,,,xgboost,1.0,,,,
insilico_out_domain_Dar_Bohol_seed1,out_domain,Dar,Bohol,1,0.38247011952191245,0.21115537848605578,1293,251,87.12045907974243,,0.0019021034240722656,86.7294430732727,086379252baf3ef814a6dbe1a98dc7c5eff1beac407ff05acd2fbd36,0,,,insilico,1.0,,,,
random_forest_out_domain_Mexico_UP_seed1,out_domain,Mexico,UP,1,0.5871886120996441,0.3096085409252669,1222,281,0.24921107292175293,,0.17086076736450195,0.05623507499694824,086379252baf3ef814a6dbe1a98dc7c5eff1beac407ff05acd2fbd36,0,,,random_forest,1.0,,,,
logistic_regression_out_domain_Mexico_UP_seed1,out_domain,Mexico,UP,1,0.608540925266904,0.25622775800711745,1222,281,0.9320549964904785,,0.8629570007324219,0.005967140197753906,086379252baf3ef814a6dbe1a98dc7c5eff1beac407ff05acd2fbd36,0,,,logistic_regression,1.0,,,,
categorical_nb_out_domain_Mexico_UP_seed1,out_domain,Mexico,UP,1,0.4448398576512458,0.199288256227758,1222,281,0.09025001525878906,,0.06494283676147461,0.023540019989013672,086379252baf3ef814a6dbe1a98dc7c5eff1beac407ff05acd2fbd36,0,,,categorical_nb,1.0,,,,
