experiment_id,experiment_type,train_site,test_site,random_seed,csmf_accuracy,cod_accuracy,n_train,n_test,execution_time_seconds,tuning_time_seconds,training_time_seconds,inference_time_seconds,worker_id,retry_count,error,additional_metrics,model,training_fraction,csmf_accuracy_ci_lower,csmf_accuracy_ci_upper,cod_accuracy_ci_lower,cod_accuracy_ci_upper
random_forest_out_domain_UP_Bohol_seed1,out_domain,UP,Bohol,1,0.8148148148148149,0.4900398406374502,1124,251,0.3414740562438965,,0.14763116836547852,0.06970906257629395,92769299282fadbf69dff24a3d9a967a3c2f6e6c3de3056b2ce6706c,0,,,random_forest,1.0,,,,
logistic_regression_out_domain_UP_Bohol_seed1,out_domain,UP,Bohol,1,0.5925925925925926,0.3426294820717131,1124,251,0.23881173133850098,,0.20777392387390137,0.0057811737060546875,92769299282fadbf69dff24a3d9a967a3c2f6e6c3de3056b2ce6706c,0,,,logistic_regression,1.0,,,,
categorical_nb_out_domain_UP_Bohol_seed1,out_domain,UP,Bohol,1,0.8600823045267489,0.5378486055776892,1124,251,0.22780609130859375,,0.04355978965759277,0.020830154418945312,92769299282fadbf69dff24a3d9a967a3c2f6e6c3de3056b2ce6706c,0,,,categorical_nb,1.0,,,,
xgboost_out_domain_UP_Dar_seed1,out_domain,UP,Dar,1,0.6321070234113711,0.33641975308641975,1124,324,0.2505528926849365,,0.1529088020324707,0.012208223342895508,92769299282fadbf69dff24a3d9a967a3c2f6e6c3de3056b2ce6706c,0,,,xgboost,1.0,,,,
random_forest_out_domain_UP_Dar_seed1,out_domain,UP,Dar,1,0.31103678929765877,0.25,1124,324,0.49860095977783203,,0.20483708381652832,0.05875706672668457,92769299282fadbf69dff24a3d9a967a3c2f6e6c3de3056b2ce6706c,0,,,random_forest,1.0,,,,
insilico_out_domain_Pemba_Bohol_seed1,out_domain,Pemba,Bohol,1,0.5720164609053497,0.30677290836653387,237,251,34.782914876937866,,0.0013251304626464844,33.43589186668396,ca509092695a8dabc693eeba1a96494a3a9f97afc15c90668dc94de8,0,,,insilico,1.0,,,,
logistic_regression_out_domain_UP_Dar_seed1,out_domain,UP,Dar,1,0.09698996655518388,0.11728395061728394,1124,324,0.23409819602966309,,0.22019195556640625,0.0069391727447509766,ca509092695a8dabc693eeba1a96494a3a9f97afc15c90668dc94de8,0,,,logistic_regression,1.0,,,,
categorical_nb_out_domain_UP_Dar_seed1,out_domain,UP,Dar,1,0.6354515050167224,0.36728395061728397,1124,324,0.08651590347290039,,0.04539132118225098,0.028674840927124023,ca509092695a8dabc693eeba1a96494a3a9f97afc15c90668dc94de8,0,,,categorical_nb,1.0,,,,
xgboost_out_domain_UP_Mexico_seed1,out_domain,UP,Mexico,1,0.7357859531772575,0.41830065359477125,1124,306,0.25849294662475586,,0.16417312622070312,0.0130157470703125,ca509092695a8dabc693eeba1a96494a3a9f97afc15c90668dc94de8,0,,,xgboost,1.0,,,,
random_forest_out_domain_UP_Mexico_seed1,out_domain,UP,Mexico,1,0.8494983277591973,0.5326797385620915,1124,306,0.2390761375427246,,0.15599370002746582,0.06900310516357422,ca509092695a8dabc693eeba1a96494a3a9f97afc15c90668dc94de8,0,,,random_forest,1.0,,,,
insilico_out_domain_Pemba_AP_seed1,out_domain,Pemba,AP,1,0.7243816254416962,0.4377104377104377,237,297,37.078463077545166,,0.0012979507446289062,36.27686023712158,4dec32e67051e045701e68c30cfa9ecf14ed51d127130e2048c1ecd6,0,,,insilico,1.0,,,,
logistic_regression_out_domain_UP_Mexico_seed1,out_domain,UP,Mexico,1,0.7692307692307692,0.4673202614379085,1124,306,0.23245596885681152,,0.21899104118347168,0.006906032562255859,4dec32e67051e045701e68c30cfa9ecf14ed51d127130e2048c1ecd6,0,,,logistic_regression,1.0,,,,
insilico_out_domain_Pemba_UP_seed1,out_domain,Pemba,UP,1,0.7598425196850394,0.47686832740213525,237,281,36.53215312957764,,0.0013608932495117188,35.50243878364563,5aacf8e044573d1d45a73815dae015c20aece16419347d052d317d44,0,,,insilico,1.0,,,,
categorical_nb_out_domain_UP_Mexico_seed1,out_domain,UP,Mexico,1,0.9531772575250836,0.5490196078431373,1124,306,0.30016016960144043,,0.04698491096496582,0.025326967239379883,4dec32e67051e045701e68c30cfa9ecf14ed51d127130e2048c1ecd6,0,,,categorical_nb,1.0,,,,
xgboost_out_domain_UP_Pemba_seed1,out_domain,UP,Pemba,1,0.5666666666666667,0.3,1124,60,0.22952508926391602,,0.1638188362121582,0.005869150161743164,5aacf8e044573d1d45a73815dae015c20aece16419347d052d317d44,0,,,xgboost,1.0,,,,
