label,model,train_site,test_site,random_seed,csmf_accuracy,cod_accuracy,n_train,n_test,execution_time_seconds
va34,categorical_nb,UP,UP,3,0.7615658362989324,0.4056939501779359,1124,281,0.1177930831909179
va34,xgboost,AP,AP,4,0.8484848484848485,0.4478114478114478,1186,297,0.7876408100128174
va34,insilico,Pemba,Pemba,3,0.847457627118644,0.65,237,60,25.24628782272339
va34,random_forest,AP,AP,4,0.7878787878787878,0.441077441077441,1186,297,0.2348730564117431
va34,logistic_regression,AP,AP,4,0.7643097643097643,0.3804713804713804,1186,297,0.8900549411773682
va34,categorical_nb,AP,AP,4,0.4781144781144781,0.265993265993266,1186,297,0.2153069972991943
va34,xgboost,Bohol,Bohol,4,0.8725099601593626,0.4223107569721115,1001,251,0.8720779418945312
va34,insilico,Bohol,Bohol,3,0.7968127490039841,0.3625498007968127,1001,251,94.41507697105408
va34,random_forest,Bohol,Bohol,4,0.78,0.398406374501992,1001,251,0.148090124130249
va34,logistic_regression,Bohol,Bohol,4,0.716,0.2549800796812749,1001,251,0.7743041515350342
va34,categorical_nb,Bohol,Bohol,4,0.2988047808764942,0.1274900398406374,1001,251,0.0882952213287353
va34,insilico,UP,UP,2,0.7857142857142857,0.505338078291815,1124,281,99.32765007019044
va34,insilico,UP,UP,3,0.8357142857142857,0.498220640569395,1124,281,94.5394251346588
va34,insilico,Dar,Dar,3,0.7956656346749226,0.3950617283950617,1293,324,102.8381278514862
va34,insilico,AP,AP,3,0.7811447811447811,0.3872053872053872,1186,297,104.82473230361938
va34,insilico,Bohol,Bohol,4,0.788,0.3227091633466135,1001,251,76.88483905792236
va34,insilico,Mexico,Mexico,3,0.8071895424836601,0.3562091503267974,1222,306,106.47551584243774
va34,insilico,AP,AP,4,0.7777777777777778,0.4276094276094276,1186,297,88.14288520812988
va34,categorical_nb,Dar,Dar,4,0.2037037037037037,0.074074074074074,1293,324,0.1163752079010009
va34,random_forest,Dar,Dar,4,0.78328173374613,0.441358024691358,1293,324,0.1950583457946777
va34,random_forest,Mexico,Mexico,4,0.7344262295081967,0.326797385620915,1222,306,0.1995139122009277
va34,categorical_nb,Mexico,Mexico,4,0.5114754098360657,0.2124183006535947,1222,306,0.0954821109771728
va34,xgboost,Pemba,Pemba,4,0.8166666666666667,0.6333333333333333,237,60,0.1227819919586181
va34,random_forest,Pemba,Pemba,4,0.8666666666666667,0.6333333333333333,237,60,0.1278290748596191
va34,logistic_regression,Pemba,Pemba,4,0.0833333333333332,0.05,237,60,0.1213068962097168
va34,categorical_nb,Pemba,Pemba,4,0.0833333333333333,0.0666666666666666,237,60,0.0488290786743164
va34,xgboost,Mexico,Mexico,4,0.8688524590163935,0.3235294117647059,1222,306,0.7998948097229004
va34,xgboost,Dar,Dar,4,0.891640866873065,0.4567901234567901,1293,324,0.8524901866912842
va34,logistic_regression,Mexico,Mexico,4,0.7278688524590164,0.2777777777777778,1222,306,0.8559980392456055
va34,logistic_regression,Dar,Dar,4,0.5820433436532508,0.2623456790123457,1293,324,1.0101850032806396
va34,categorical_nb,UP,UP,4,0.7285714285714285,0.4021352313167259,1124,281,0.0871272087097168
va34,random_forest,UP,UP,4,0.7821428571428571,0.4697508896797153,1124,281,0.4480810165405273
va34,xgboost,UP,UP,4,0.8398576512455516,0.501779359430605,1124,281,0.6822061538696289
va34,random_forest,AP,AP,5,0.7702702702702703,0.4175084175084175,1186,297,0.2621412277221679
va34,logistic_regression,UP,UP,4,0.7250000000000001,0.4234875444839858,1124,281,0.7807269096374512
va34,categorical_nb,AP,AP,5,0.5218855218855218,0.2457912457912457,1186,297,0.3306291103363037
va34,xgboost,AP,AP,5,0.8783783783783784,0.4444444444444444,1186,297,0.9941298961639404
va34,logistic_regression,AP,AP,5,0.6296296296296298,0.3131313131313131,1186,297,1.012153148651123
va34,xgboost,Bohol,Bohol,5,0.8127490039840637,0.3944223107569721,1001,251,0.670665979385376
va34,random_forest,Bohol,Bohol,5,0.6852589641434264,0.3266932270916334,1001,251,0.6560730934143066
va34,categorical_nb,Bohol,Bohol,5,0.2509960159362552,0.0916334661354581,1001,251,0.1756360530853271
va34,logistic_regression,Bohol,Bohol,5,0.6374501992031874,0.2589641434262948,1001,251,0.7370388507843018
va34,xgboost,Dar,Dar,5,0.8730650154798761,0.4320987654320987,1293,324,0.8880729675292969
va34,random_forest,Dar,Dar,5,0.7925696594427244,0.441358024691358,1293,324,0.2413721084594726
va34,logistic_regression,Dar,Dar,5,0.3993808049535603,0.1512345679012345,1293,324,1.0313119888305664
va34,categorical_nb,Dar,Dar,5,0.2136222910216718,0.0802469135802469,1293,324,0.1369800567626953
va34,xgboost,Mexico,Mexico,5,0.8688524590163934,0.3986928104575163,1222,306,0.7394542694091797
va34,insilico,Pemba,Pemba,4,0.7,0.5833333333333334,237,60,23.692116022109985
va34,random_forest,Mexico,Mexico,5,0.7672131147540984,0.369281045751634,1222,306,0.2573049068450928
va34,logistic_regression,Mexico,Mexico,5,0.7508196721311475,0.3333333333333333,1222,306,0.7765350341796875
va34,categorical_nb,Mexico,Mexico,5,0.4852459016393443,0.1895424836601307,1222,306,0.1016221046447753
va34,xgboost,Pemba,Pemba,5,0.6833333333333333,0.55,237,60,0.294342041015625
va34,random_forest,Pemba,Pemba,5,0.7333333333333334,0.4833333333333333,237,60,0.1640257835388183
va34,logistic_regression,Pemba,Pemba,5,0.65,0.3333333333333333,237,60,0.1173670291900634
va34,insilico,Pemba,Pemba,5,0.6166666666666666,0.55,237,60,23.57913613319397
va34,categorical_nb,Pemba,Pemba,5,0.0666666666666667,0.0333333333333333,237,60,0.0376389026641845
va34,xgboost,UP,UP,5,0.8714285714285714,0.501779359430605,1124,281,0.6805930137634277
va34,insilico,Bohol,Bohol,5,0.752,0.3306772908366533,1001,251,102.79498195648192
va34,random_forest,UP,UP,5,0.8285714285714286,0.505338078291815,1124,281,0.2301619052886963
va34,logistic_regression,UP,UP,5,0.7857142857142858,0.4839857651245551,1124,281,0.8217606544494629
va34,categorical_nb,UP,UP,5,0.7857142857142858,0.4092526690391459,1124,281,0.0886080265045166
va34,insilico,UP,UP,4,0.8321428571428572,0.4555160142348754,1124,281,107.83262300491332
va34,insilico,Mexico,Mexico,5,0.8459016393442623,0.3856209150326797,1222,306,105.82367300987244
va34,insilico,Dar,Dar,4,0.7863777089783281,0.3549382716049383,1293,324,113.68757796287537
va34,insilico,AP,AP,5,0.8243243243243243,0.3804713804713804,1186,297,113.39647102355956
va34,insilico,Mexico,Mexico,4,0.7540983606557377,0.3039215686274509,1222,306,115.84396076202393
va34,insilico,Dar,Dar,5,0.8111455108359134,0.3364197530864197,1293,324,113.963613986969
va34,insilico,UP,UP,5,0.8392857142857143,0.505338078291815,1124,281,78.2997498512268
va34,categorical_nb,AP,AP,6,0.4932432432432432,0.239057239057239,1186,297,0.1197462081909179
va34,random_forest,AP,AP,6,0.7972972972972973,0.404040404040404,1186,297,0.1809141635894775
va34,random_forest,Bohol,Bohol,6,0.7290836653386454,0.4023904382470119,1001,251,0.1802968978881836
va34,categorical_nb,Bohol,Bohol,6,0.2310756972111555,0.095617529880478,1001,251,0.0851929187774658
va34,xgboost,Bohol,Bohol,6,0.848605577689243,0.4302788844621514,1001,251,0.6478002071380615
va34,xgboost,AP,AP,6,0.8344594594594594,0.4377104377104377,1186,297,0.8710300922393799
va34,logistic_regression,Bohol,Bohol,6,0.6374501992031872,0.2669322709163346,1001,251,0.7551820278167725
va34,random_forest,Dar,Dar,6,0.7678018575851393,0.4290123456790123,1293,324,0.1788280010223388
va34,logistic_regression,AP,AP,6,0.7138047138047139,0.367003367003367,1186,297,0.9273111820220948
va34,categorical_nb,Dar,Dar,6,0.2321981424148606,0.1049382716049382,1293,324,0.1100468635559082
va34,xgboost,Dar,Dar,6,0.8888888888888888,0.4444444444444444,1293,324,0.8564889430999756
va34,random_forest,Mexico,Mexico,6,0.803921568627451,0.4019607843137255,1222,306,0.1514139175415039
va34,categorical_nb,Mexico,Mexico,6,0.4836601307189543,0.2450980392156862,1222,306,0.1031200885772705
va34,xgboost,Pemba,Pemba,6,0.75,0.55,237,60,0.1316719055175781
va34,random_forest,Pemba,Pemba,6,0.7666666666666667,0.4833333333333333,237,60,0.1535632610321045
va34,xgboost,Mexico,Mexico,6,0.8496732026143792,0.3888888888888889,1222,306,0.7950129508972168
va34,logistic_regression,Pemba,Pemba,6,0.3666666666666667,0.1833333333333333,237,60,0.1624369621276855
va34,categorical_nb,Pemba,Pemba,6,0.1833333333333334,0.15,237,60,0.0489120483398437
va34,logistic_regression,Dar,Dar,6,0.558641975308642,0.2253086419753086,1293,324,0.9819438457489014
va34,logistic_regression,Mexico,Mexico,6,0.7320261437908496,0.3464052287581699,1222,306,0.9709258079528807
va34,random_forest,UP,UP,6,0.8214285714285714,0.5338078291814946,1124,281,0.185755968093872
va34,xgboost,UP,UP,6,0.9074733096085408,0.5658362989323843,1124,281,0.6706509590148926
va34,categorical_nb,UP,UP,6,0.7142857142857142,0.4163701067615658,1124,281,0.085505723953247
va34,logistic_regression,UP,UP,6,0.7615658362989324,0.498220640569395,1124,281,0.787696123123169
va34,xgboost,AP,AP,7,0.8552188552188552,0.4579124579124579,1186,297,0.7966389656066895
va34,random_forest,AP,AP,7,0.8108108108108107,0.4343434343434343,1186,297,0.1932401657104492
va34,logistic_regression,AP,AP,7,0.7508417508417509,0.3569023569023569,1186,297,0.8853890895843506
va34,categorical_nb,AP,AP,7,0.5574324324324325,0.3063973063973064,1186,297,0.0992040634155273
va34,xgboost,Bohol,Bohol,7,0.8167330677290837,0.4143426294820717,1001,251,0.6379132270812988
va34,insilico,Pemba,Pemba,6,0.7666666666666666,0.4833333333333333,237,60,11.049697875976562
va34,random_forest,Bohol,Bohol,7,0.736,0.3824701195219123,1001,251,0.1545040607452392
va34,logistic_regression,Bohol,Bohol,7,0.6334661354581674,0.3107569721115538,1001,251,0.7242817878723145
va34,categorical_nb,Bohol,Bohol,7,0.2549800796812749,0.1115537848605577,1001,251,0.0839591026306152
va34,xgboost,Dar,Dar,7,0.8421052631578947,0.4783950617283951,1293,324,0.8228821754455566
va34,insilico,Bohol,Bohol,6,0.796812749003984,0.3466135458167331,1001,251,87.36412501335144
va34,random_forest,Dar,Dar,7,0.804953560371517,0.441358024691358,1293,324,0.2341048717498779
va34,logistic_regression,Dar,Dar,7,0.5185185185185185,0.2314814814814814,1293,324,0.9617810249328612
va34,categorical_nb,Dar,Dar,7,0.2074303405572756,0.0864197530864197,1293,324,0.1017878055572509
va34,xgboost,Mexico,Mexico,7,0.8459016393442623,0.3725490196078431,1222,306,0.7762081623077393
va34,insilico,Bohol,Bohol,7,0.8240000000000001,0.3625498007968127,1001,251,91.94310712814332
va34,random_forest,Mexico,Mexico,7,0.8098360655737704,0.3627450980392157,1222,306,0.2163760662078857
va34,logistic_regression,Mexico,Mexico,7,0.7320261437908497,0.2908496732026144,1222,306,1.2055509090423584
va34,categorical_nb,Mexico,Mexico,7,0.5098039215686274,0.2058823529411764,1222,306,0.0929110050201416
va34,insilico,UP,UP,6,0.8535714285714286,0.5124555160142349,1124,281,96.8893587589264
va34,insilico,Mexico,Mexico,6,0.8721311475409836,0.3758169934640523,1222,306,109.1530270576477
va34,insilico,Dar,Dar,6,0.78328173374613,0.345679012345679,1293,324,110.51668000221252
va34,insilico,AP,AP,6,0.7811447811447811,0.3973063973063973,1186,297,111.16696190834044
va34,insilico,AP,AP,7,0.7871621621621622,0.3737373737373737,1186,297,111.01101803779602
va34,insilico,Dar,Dar,7,0.7275541795665634,0.3981481481481481,1293,324,109.74129104614258
va34,insilico,Mexico,Mexico,7,0.7868852459016393,0.3333333333333333,1222,306,67.27232193946838
va34,categorical_nb,Pemba,Pemba,7,0.1833333333333333,0.0666666666666666,237,60,0.0560400485992431
va34,logistic_regression,Pemba,Pemba,7,0.2166666666666665,0.1166666666666666,237,60,0.125917911529541
va34,xgboost,Pemba,Pemba,7,0.8,0.55,237,60,0.1407141685485839
va34,random_forest,Pemba,Pemba,7,0.6833333333333333,0.4666666666666667,237,60,0.2031950950622558
va34,random_forest,UP,UP,7,0.8214285714285714,0.5124555160142349,1124,281,0.2333259582519531
va34,categorical_nb,UP,UP,7,0.75,0.4056939501779359,1124,281,0.2318637371063232
va34,xgboost,UP,UP,7,0.8535714285714285,0.5409252669039146,1124,281,0.6969671249389648
va34,random_forest,AP,AP,8,0.793918918918919,0.4107744107744108,1186,297,0.5001580715179443
va34,xgboost,AP,AP,8,0.8754208754208754,0.4006734006734007,1186,297,0.8140058517456055
va34,logistic_regression,UP,UP,7,0.7857142857142857,0.498220640569395,1124,281,0.9222381114959716
va34,categorical_nb,AP,AP,8,0.4983164983164982,0.239057239057239,1186,297,0.3611078262329101
va34,logistic_regression,AP,AP,8,0.7003367003367004,0.303030303030303,1186,297,0.9278368949890136
va34,random_forest,Bohol,Bohol,8,0.728,0.398406374501992,1001,251,0.3121578693389892
va34,xgboost,Bohol,Bohol,8,0.8320000000000001,0.4183266932270916,1001,251,0.6066329479217529
va34,categorical_nb,Bohol,Bohol,8,0.258964143426295,0.1035856573705179,1001,251,0.1184730529785156
va34,random_forest,Dar,Dar,8,0.7987616099071208,0.4753086419753086,1293,324,0.3463060855865478
va34,logistic_regression,Bohol,Bohol,8,0.6892430278884463,0.3067729083665338,1001,251,1.0309131145477295
va34,xgboost,Dar,Dar,8,0.8761609907120743,0.4320987654320987,1293,324,0.8964459896087646
va34,categorical_nb,Dar,Dar,8,0.1919504643962848,0.0617283950617283,1293,324,0.1088500022888183
va34,logistic_regression,Dar,Dar,8,0.6099071207430341,0.2654320987654321,1293,324,0.9900240898132324
va34,random_forest,Mexico,Mexico,8,0.7810457516339869,0.349673202614379,1222,306,0.2335660457611084
va34,xgboost,Mexico,Mexico,8,0.8856209150326797,0.3823529411764705,1222,306,0.8646457195281982
va34,categorical_nb,Mexico,Mexico,8,0.4705882352941176,0.1895424836601307,1222,306,0.1313600540161132
va34,xgboost,Pemba,Pemba,8,0.8500000000000001,0.5666666666666667,237,60,0.1799407005310058
va34,random_forest,Pemba,Pemba,8,0.8333333333333334,0.55,237,60,0.2000787258148193
va34,logistic_regression,Mexico,Mexico,8,0.738562091503268,0.3006535947712418,1222,306,0.9021649360656738
va34,logistic_regression,Pemba,Pemba,8,0.3559322033898306,0.2,237,60,0.6266963481903076
va34,categorical_nb,Pemba,Pemba,8,0.1,0.05,237,60,0.3496599197387695
va34,xgboost,UP,UP,8,0.8896797153024911,0.5658362989323843,1124,281,0.8331098556518555
va34,insilico,Pemba,Pemba,7,0.7796610169491526,0.5333333333333333,237,60,26.6434428691864
va34,random_forest,UP,UP,8,0.8392857142857143,0.5444839857651246,1124,281,0.2174441814422607
va34,logistic_regression,UP,UP,8,0.7544483985765125,0.4661921708185053,1124,281,0.8315038681030273
va34,categorical_nb,UP,UP,8,0.7857142857142857,0.4306049822064057,1124,281,1.116559982299805
va34,xgboost,AP,AP,9,0.8552188552188552,0.4208754208754209,1186,297,0.8841080665588379
va34,insilico,Pemba,Pemba,8,0.8166666666666667,0.55,237,60,31.114489793777462
va34,random_forest,AP,AP,9,0.8175675675675675,0.4242424242424242,1186,297,0.3002870082855224
va34,logistic_regression,AP,AP,9,0.4343434343434345,0.2053872053872054,1186,297,1.0160865783691406
va34,categorical_nb,AP,AP,9,0.4646464646464646,0.2558922558922559,1186,297,0.1402177810668945
va34,xgboost,Bohol,Bohol,9,0.8884462151394422,0.4382470119521912,1001,251,0.8187363147735596
va34,insilico,Bohol,Bohol,8,0.704,0.3067729083665338,1001,251,116.65322494506836
va34,random_forest,Bohol,Bohol,9,0.748,0.4143426294820717,1001,251,0.2370319366455078
va34,logistic_regression,Bohol,Bohol,9,0.6932270916334662,0.3346613545816733,1001,251,0.7193927764892578
va34,categorical_nb,Bohol,Bohol,9,0.2231075697211155,0.0717131474103585,1001,251,0.0855259895324707
va34,insilico,UP,UP,7,0.8107142857142857,0.4661921708185053,1124,281,122.10412907600404
va34,insilico,UP,UP,8,0.8107142857142857,0.4768683274021352,1124,281,119.9374179840088
va34,insilico,Dar,Dar,8,0.7956656346749226,0.345679012345679,1293,324,128.42276310920715
va34,insilico,AP,AP,8,0.7635135135135136,0.3636363636363636,1186,297,129.90031170845032
va34,insilico,Mexico,Mexico,8,0.7973856209150327,0.369281045751634,1222,306,128.54876708984375
va34,insilico,Bohol,Bohol,9,0.7609561752988048,0.3705179282868526,1001,251,98.03849983215332
va34,insilico,AP,AP,9,0.7777777777777778,0.367003367003367,1186,297,113.53456902503969
va34,categorical_nb,Dar,Dar,9,0.2283950617283952,0.0679012345679012,1293,324,0.1391942501068115
va34,random_forest,Dar,Dar,9,0.804953560371517,0.4290123456790123,1293,324,0.2119176387786865
va34,random_forest,Mexico,Mexico,9,0.7287581699346406,0.3594771241830065,1222,306,0.1888720989227295
va34,categorical_nb,Mexico,Mexico,9,0.5,0.1764705882352941,1222,306,0.0953831672668457
va34,xgboost,Pemba,Pemba,9,0.8305084745762712,0.5666666666666667,237,60,0.11747407913208
va34,random_forest,Pemba,Pemba,9,0.75,0.55,237,60,0.1366269588470459
va34,logistic_regression,Pemba,Pemba,9,0.5166666666666666,0.2666666666666666,237,60,0.1068441867828369
va34,categorical_nb,Pemba,Pemba,9,0.1333333333333333,0.0833333333333333,237,60,0.0442628860473632
va34,xgboost,Mexico,Mexico,9,0.8398692810457516,0.4150326797385621,1222,306,0.8230001926422119
va34,xgboost,Dar,Dar,9,0.9009287925696594,0.4135802469135802,1293,324,0.8768720626831055
va34,logistic_regression,Dar,Dar,9,0.3498452012383901,0.1141975308641975,1293,324,1.0185770988464355
va34,random_forest,UP,UP,9,0.7722419928825622,0.4875444839857651,1124,281,0.1774327754974365
va34,logistic_regression,Mexico,Mexico,9,0.7516339869281046,0.2875816993464052,1222,306,0.9185070991516112
va34,categorical_nb,UP,UP,9,0.7864768683274022,0.4021352313167259,1124,281,0.1113591194152832
va34,xgboost,UP,UP,9,0.8790035587188613,0.5088967971530249,1124,281,0.7078530788421631
va34,random_forest,AP,AP,10,0.7871621621621622,0.4377104377104377,1186,297,0.1823151111602783
va34,logistic_regression,UP,UP,9,0.804270462633452,0.4128113879003559,1124,281,0.7870571613311768
va34,xgboost,AP,AP,10,0.8614864864864865,0.4309764309764309,1186,297,0.8063280582427979
va34,categorical_nb,AP,AP,10,0.5270270270270271,0.2525252525252525,1186,297,0.1005539894104003
va34,xgboost,Bohol,Bohol,10,0.8247011952191236,0.3824701195219123,1001,251,0.6012499332427979
va34,logistic_regression,AP,AP,10,0.7239057239057239,0.3400673400673401,1186,297,0.9037058353424072
va34,random_forest,Bohol,Bohol,10,0.704,0.3585657370517928,1001,251,0.2514312267303467
va34,categorical_nb,Bohol,Bohol,10,0.2470119521912351,0.0637450199203187,1001,251,0.0898599624633789
va34,logistic_regression,Bohol,Bohol,10,0.7330677290836654,0.2828685258964143,1001,251,0.7291779518127441
va34,xgboost,Dar,Dar,10,0.8575851393188855,0.4166666666666667,1293,324,0.8298070430755615
va34,random_forest,Dar,Dar,10,0.8018575851393189,0.4444444444444444,1293,324,0.1633110046386718
va34,logistic_regression,Dar,Dar,10,0.371517027863777,0.1388888888888889,1293,324,0.968055009841919
va34,categorical_nb,Dar,Dar,10,0.1975308641975308,0.0895061728395061,1293,324,0.1015069484710693
va34,xgboost,Mexico,Mexico,10,0.8262295081967213,0.4084967320261438,1222,306,0.7296080589294434
va34,insilico,Pemba,Pemba,9,0.5084745762711863,0.4,237,60,11.51988410949707
va34,random_forest,Mexico,Mexico,10,0.7320261437908497,0.3627450980392157,1222,306,0.1608450412750244
va34,logistic_regression,Mexico,Mexico,10,0.7540983606557378,0.3300653594771242,1222,306,0.8322799205780029
va34,categorical_nb,Mexico,Mexico,10,0.5490196078431373,0.218954248366013,1222,306,0.0903289318084716
va34,xgboost,Pemba,Pemba,10,0.728813559322034,0.6,237,60,0.1157548427581787
va34,random_forest,Pemba,Pemba,10,0.7666666666666666,0.5,237,60,0.1522350311279297
va34,logistic_regression,Pemba,Pemba,10,0.6166666666666666,0.4166666666666667,237,60,0.1054060459136962
va34,categorical_nb,Pemba,Pemba,10,0.1666666666666666,0.0833333333333333,237,60,0.0390713214874267
va34,insilico,Pemba,Pemba,10,0.7796610169491525,0.5666666666666667,237,60,13.305831909179688
va34,xgboost,UP,UP,10,0.8861209964412812,0.5587188612099644,1124,281,0.6879739761352539
va34,insilico,UP,UP,9,0.8464285714285714,0.4306049822064057,1124,281,93.52015781402588
va34,random_forest,UP,UP,10,0.8571428571428572,0.5231316725978647,1124,281,0.2222719192504882
va34,logistic_regression,UP,UP,10,0.7971530249110321,0.4341637010676156,1124,281,0.8006830215454102
va34,categorical_nb,UP,UP,10,0.7642857142857142,0.4056939501779359,1124,281,0.1210722923278808
va34,insilico,Bohol,Bohol,10,0.7649402390438247,0.3067729083665338,1001,251,103.6977231502533
va34,insilico,Dar,Dar,9,0.8390092879256966,0.3950617283950617,1293,324,109.7499701976776
va34,insilico,Mexico,Mexico,9,0.7344262295081967,0.3333333333333333,1222,306,111.18824291229248
va34,insilico,Mexico,Mexico,10,0.7475409836065574,0.3529411764705882,1222,306,105.56412816047668
va34,insilico,AP,AP,10,0.7878787878787878,0.367003367003367,1186,297,110.4570038318634
va34,insilico,Dar,Dar,10,0.78328173374613,0.3796296296296296,1293,324,111.16277718544006
va34,insilico,UP,UP,10,0.7928571428571429,0.491103202846975,1124,281,100.28156995773315
va34,categorical_nb,AP,Bohol,1,0.3466135458167331,0.1513944223107569,1186,251,0.0960941314697265
va34,random_forest,AP,Bohol,1,0.2231075697211155,0.0796812749003984,1186,251,0.3040368556976318
va34,random_forest,AP,Dar,1,0.2901234567901234,0.1141975308641975,1186,324,0.323225736618042
va34,categorical_nb,AP,Dar,1,0.2746913580246914,0.0555555555555555,1186,324,0.146730899810791
va34,xgboost,AP,Dar,1,0.2530864197530863,0.1141975308641975,1186,324,0.8679428100585938
va34,xgboost,AP,Bohol,1,0.2390438247011952,0.1115537848605577,1186,251,0.8666810989379883
va34,logistic_regression,AP,Dar,1,0.2561728395061727,0.0493827160493827,1186,324,1.0598368644714355
va34,logistic_regression,AP,Bohol,1,0.1952191235059761,0.0278884462151394,1186,251,1.1626970767974854
va34,random_forest,AP,Mexico,1,0.5522875816993464,0.1503267973856209,1186,306,0.2741048336029053
va34,categorical_nb,AP,Mexico,1,0.3235294117647059,0.065359477124183,1186,306,0.1133229732513427
va34,xgboost,AP,Mexico,1,0.6699346405228759,0.2483660130718954,1186,306,1.052389144897461
va34,random_forest,AP,Pemba,1,0.3499999999999998,0.2333333333333333,1186,60,0.2777903079986572
va34,logistic_regression,AP,Mexico,1,0.4869281045751634,0.130718954248366,1186,306,0.9880940914154052
va34,categorical_nb,AP,Pemba,1,0.15,0.0333333333333333,1186,60,0.3503570556640625
va34,xgboost,AP,Pemba,1,0.5,0.4166666666666667,1186,60,0.8263816833496094
va34,random_forest,AP,UP,1,0.6761565836298932,0.4092526690391459,1186,281,0.3271081447601318
va34,logistic_regression,AP,Pemba,1,0.3833333333333332,0.1666666666666666,1186,60,1.044297218322754
va34,categorical_nb,AP,UP,1,0.5231316725978647,0.2348754448398576,1186,281,0.1494770050048828
va34,xgboost,AP,UP,1,0.7508896797153025,0.4270462633451957,1186,281,0.909987211227417
va34,xgboost,Bohol,AP,1,0.2154882154882154,0.0774410774410774,1001,297,0.6937568187713623
va34,logistic_regression,AP,UP,1,0.5338078291814947,0.2313167259786477,1186,281,0.9551351070404052
va34,random_forest,Bohol,AP,1,0.1279461279461279,0.0505050505050505,1001,297,0.3260359764099121
va34,categorical_nb,Bohol,AP,1,0.2323232323232323,0.0673400673400673,1001,297,0.1348891258239746
va34,logistic_regression,Bohol,AP,1,0.3097643097643098,0.0572390572390572,1001,297,0.7451770305633545
va34,xgboost,Bohol,Dar,1,0.6666666666666666,0.287037037037037,1001,324,0.7014153003692627
va34,random_forest,Bohol,Dar,1,0.537037037037037,0.287037037037037,1001,324,0.2568488121032715
va34,logistic_regression,Bohol,Dar,1,0.5572755417956656,0.2407407407407407,1001,324,0.8781378269195557
va34,categorical_nb,Bohol,Dar,1,0.1851851851851852,0.0462962962962962,1001,324,0.194504976272583
va34,xgboost,Bohol,Mexico,1,0.1241830065359477,0.0359477124183006,1001,306,0.689241886138916
va34,insilico,AP,Pemba,1,0.2166666666666666,0.1333333333333333,1186,60,36.86972117424011
va34,random_forest,Bohol,Mexico,1,0.0620915032679739,0.0359477124183006,1001,306,0.2189109325408935
va34,logistic_regression,Bohol,Mexico,1,0.2745098039215686,0.0751633986928104,1001,306,0.7947750091552734
va34,categorical_nb,Bohol,Mexico,1,0.2026143790849673,0.0424836601307189,1001,306,0.317216157913208
va34,xgboost,Bohol,Pemba,1,0.1000000000000002,0.0166666666666666,1001,60,0.6921510696411133
va34,insilico,Bohol,Pemba,1,0.4000000000000001,0.1833333333333333,1001,60,37.981947898864746
va34,random_forest,Bohol,Pemba,1,0.05,0.0333333333333333,1001,60,0.2855820655822754
va34,logistic_regression,Bohol,Pemba,1,0.1333333333333333,0.0333333333333333,1001,60,0.744016170501709
va34,categorical_nb,Bohol,Pemba,1,0.0833333333333332,0.05,1001,60,0.0702857971191406
va34,xgboost,Bohol,UP,1,0.185053380782918,0.0391459074733096,1001,281,0.6584289073944092
va34,insilico,AP,Bohol,1,0.5976095617529881,0.3027888446215139,1186,251,113.87050676345824
va34,random_forest,Bohol,UP,1,0.0821428571428571,0.0462633451957295,1001,281,0.2406709194183349
va34,logistic_regression,Bohol,UP,1,0.2882562277580071,0.0711743772241993,1001,281,0.7231428623199463
va34,categorical_nb,Bohol,UP,1,0.1814946619217081,0.0747330960854092,1001,281,0.1313090324401855
va34,insilico,Bohol,AP,1,0.441077441077441,0.1919191919191919,1001,297,124.75581908226012
va34,insilico,AP,UP,1,0.6476868327402135,0.3131672597864768,1186,281,126.30351185798644
va34,insilico,Bohol,Dar,1,0.5541795665634675,0.2314814814814814,1001,324,127.54269194602966
va34,insilico,AP,Dar,1,0.54320987654321,0.2561728395061728,1186,324,131.9542899131775
va34,insilico,Bohol,Mexico,1,0.6013071895424837,0.1830065359477124,1001,306,126.97143197059631
va34,insilico,AP,Mexico,1,0.5718954248366013,0.2091503267973856,1186,306,133.24145579338074
va34,insilico,Bohol,UP,1,0.4839857651245551,0.1814946619217081,1001,281,75.65054488182068
va34,categorical_nb,Dar,AP,1,0.2323232323232322,0.0673400673400673,1293,297,0.1202709674835205
va34,random_forest,Dar,Bohol,1,0.5976095617529881,0.2390438247011952,1293,251,0.1990420818328857
va34,random_forest,Dar,AP,1,0.1582491582491582,0.0774410774410774,1293,297,0.2010691165924072
va34,categorical_nb,Dar,Bohol,1,0.1673306772908367,0.0358565737051792,1293,251,0.0993719100952148
va34,xgboost,Dar,Bohol,1,0.653386454183267,0.2749003984063745,1293,251,0.8713419437408447
va34,xgboost,Dar,AP,1,0.1013513513513512,0.0437710437710437,1293,297,0.875817060470581
va34,logistic_regression,Dar,AP,1,0.3400673400673401,0.0437710437710437,1293,297,1.0078070163726809
va34,random_forest,Dar,Mexico,1,0.1245901639344262,0.0588235294117647,1293,306,0.1580510139465332
va34,xgboost,Dar,Mexico,1,0.0751633986928105,0.0326797385620915,1293,306,0.8327891826629639
va34,categorical_nb,Dar,Mexico,1,0.2418300653594771,0.0620915032679738,1293,306,0.0998988151550293
va34,logistic_regression,Dar,Bohol,1,0.5537848605577689,0.2270916334661354,1293,251,0.9829349517822266
va34,random_forest,Dar,Pemba,1,0.0166666666666667,0.0,1293,60,0.178333044052124
va34,categorical_nb,Dar,Pemba,1,0.2166666666666667,0.0333333333333333,1293,60,0.0864250659942627
