experiment_id,experiment_type,train_site,test_site,csmf_accuracy,cod_accuracy,csmf_accuracy_ci,cod_accuracy_ci,n_train,n_test,execution_time_seconds,tuning_time_seconds,training_time_seconds,inference_time_seconds,worker_id,retry_count,error,model,training_fraction,csmf_accuracy_ci_lower,csmf_accuracy_ci_upper,cod_accuracy_ci_lower,cod_accuracy_ci_upper
categorical_nb_out_domain_Mexico_Pemba_size1.0,out_domain,Mexico,Pemba,0.30000000000000004,0.21666666666666667,"[0.19999999999999996, 0.4000000000000001]","[0.13333333333333333, 0.3333333333333333]",1222,60,9478.459342002869,9477.822005033493,0.06798005104064941,0.06586194038391113,33450e515655e08ceadb543f20f9b6a494cf906cb9771bed795d8c9b,0,,categorical_nb,1.0,0.19999999999999996,0.4000000000000001,0.13333333333333333,0.3333333333333333
random_forest_out_domain_Mexico_Dar_size1.0,out_domain,Mexico,Dar,0.5603715170278638,0.33641975308641975,"[0.5037447922638841, 0.5911265432098765]","[0.296141975308642, 0.38271604938271603]",1222,324,10555.686204910278,10555.01735496521,0.09985995292663574,0.10224103927612305,67f9c3278a82e10ff3ee26768710c44b327d52c8b56848d576b152a1,0,,random_forest,1.0,0.5037447922638841,0.5911265432098765,0.296141975308642,0.38271604938271603
logistic_regression_out_domain_Pemba_AP_size1.0,out_domain,Pemba,AP,0.3851351351351353,0.1447811447811448,"[0.3342905405405406, 0.43277027027027015]","[0.10774410774410774, 0.18358585858585855]",237,297,10471.98429274559,10469.517194986343,1.9453811645507812,0.07942867279052734,834ae88ae274d486e26070676e9ead36bcba903265ea99b15c7eb1cf,0,,logistic_regression,1.0,0.3342905405405406,0.43277027027027015,0.10774410774410774,0.18358585858585855
xgboost_out_domain_Mexico_AP_size1.0,out_domain,Mexico,AP,0.7736486486486487,0.37037037037037035,"[0.6793930293930294, 0.7775579556829556]","[0.32996632996632996, 0.4311447811447811]",1222,297,10585.10745382309,10583.512876987457,1.397637128829956,0.10893702507019043,9b7f8cfb4474393868f5cf440b22a1700eb449574b60e8c05dd45624,0,,xgboost,1.0,0.6793930293930294,0.7775579556829556,0.32996632996632996,0.4311447811447811
random_forest_out_domain_Pemba_AP_size1.0,out_domain,Pemba,AP,0.42567567567567566,0.19865319865319866,"[0.3648648648648649, 0.4750844594594594]","[0.16321548821548823, 0.2408249158249158]",237,297,10491.057971000671,10490.378762960434,0.08168315887451172,0.11677694320678711,772cb5ba94cce232b9d46cb68edd46e63d045305faaf4b5889b5d653,0,,random_forest,1.0,0.3648648648648649,0.4750844594594594,0.16321548821548823,0.2408249158249158
xgboost_out_domain_Pemba_Bohol_size1.0,out_domain,Pemba,Bohol,0.14741035856573703,0.05976095617529881,"[0.10756972111553786, 0.17529880478087656]","[0.0398406374501992, 0.08974103585657367]",237,251,10465.294908046722,10464.626184940338,0.13798308372497559,0.07587599754333496,fbc1155d80012f5ec979dbc1e1f9921882d79df280f00801dcb52b04,0,,xgboost,1.0,0.10756972111553786,0.17529880478087656,0.0398406374501992,0.08974103585657367
random_forest_out_domain_Dar_UP_size1.0,out_domain,Dar,UP,0.02857142857142847,0.03202846975088968,"[0.010714285714285676, 0.05357142857142861]","[0.0159252669039146, 0.05693950177935943]",1293,281,11563.80659365654,11563.507108926773,0.10756301879882812,0.09912681579589844,4859197881c16688be3b60b1c3ad3f5a7fe13b6fceaa7e40dd5b7835,0,,random_forest,1.0,0.010714285714285676,0.05357142857142861,0.0159252669039146,0.05693950177935943
categorical_nb_out_domain_Mexico_AP_size1.0,out_domain,Mexico,AP,0.31313131313131315,0.0707070707070707,"[0.2525252525252526, 0.3400673400673401]","[0.04713804713804714, 0.10614478114478111]",1222,297,11563.856097221375,11563.61869096756,0.06668901443481445,0.09236288070678711,a8443c82f86dd0ae8876bc26d87571e7f14d14fdc7e55d24424b25ba,0,,categorical_nb,1.0,0.2525252525252526,0.3400673400673401,0.04713804713804714,0.10614478114478111
logistic_regression_out_domain_Mexico_Dar_size1.0,out_domain,Mexico,Dar,0.23839009287925705,0.14506172839506173,"[0.19782135076252716, 0.2923202614379085]","[0.10493827160493827, 0.1837191358024691]",1222,324,11563.383653879166,10594.04316997528,968.7971270084381,0.07640385627746582,dac6c9bd07e89cfd83357e0551c3297926963f16948031a566c279c5,0,,logistic_regression,1.0,0.19782135076252716,0.2923202614379085,0.10493827160493827,0.1837191358024691
random_forest_out_domain_Pemba_Bohol_size1.0,out_domain,Pemba,Bohol,0.016000000000000125,0.0199203187250996,"[1.1102230246251565e-16, 0.03809999999999994]","[0.00398406374501992, 0.04193227091633463]",237,251,11444.337356090546,11443.632302045822,0.08123493194580078,0.10489010810852051,728808ec1ee7b663e094cf82e2fdd38e0a3c4ec0d999616f40286de6,0,,random_forest,1.0,1.1102230246251565e-16,0.03809999999999994,0.00398406374501992,0.04193227091633463
xgboost_out_domain_Dar_UP_size1.0,out_domain,Dar,UP,0.02857142857142847,0.03202846975088968,"[0.010714285714285676, 0.05357142857142861]","[0.0159252669039146, 0.05693950177935943]",1293,281,11588.95288515091,11587.861455917358,0.8991532325744629,0.1019439697265625,98c14f5099fd3b9764b63cca7205af553f15b2975a1308c871475a03,0,,xgboost,1.0,0.010714285714285676,0.05357142857142861,0.0159252669039146,0.05693950177935943
random_forest_out_domain_Mexico_Bohol_size1.0,out_domain,Mexico,Bohol,0.4183266932270917,0.13147410358565736,"[0.33256972111553784, 0.4462151394422311]","[0.09561752988047809, 0.16942231075697206]",1222,251,12127.219273090363,12125.861354112625,0.5348351001739502,0.18646597862243652,a7dca47391d3c645a36e39d263cf8c4a13562edb2f10ba1d0717ecb1,0,,random_forest,1.0,0.33256972111553784,0.4462151394422311,0.09561752988047809,0.16942231075697206
logistic_regression_out_domain_Mexico_AP_size1.0,out_domain,Mexico,AP,0.734006734006734,0.26262626262626265,"[0.6496632996632997, 0.7593434343434343]","[0.21515151515151518, 0.3099326599326599]",1222,297,12130.394016981125,11590.739597082138,539.4927709102631,0.0762779712677002,91e3a01e4c3b3ec36e06e72c7e4bc77f103f714f68b97caf515e22f0,0,,logistic_regression,1.0,0.6496632996632997,0.7593434343434343,0.21515151515151518,0.3099326599326599
logistic_regression_out_domain_Pemba_Bohol_size1.0,out_domain,Pemba,Bohol,0.31474103585657376,0.099601593625498,"[0.250796812749004, 0.37450199203187257]","[0.06772908366533864, 0.14362549800796806]",237,251,11985.329674959183,11983.74340581894,0.9476652145385742,0.07408404350280762,4c3b90e537c2a49fbb1a155f6bdb09371fcc10a88c7724ac12e82c9d,0,,logistic_regression,1.0,0.250796812749004,0.37450199203187257,0.06772908366533864,0.14362549800796806
categorical_nb_out_domain_Pemba_Bohol_size1.0,out_domain,Pemba,Bohol,0.1155378486055777,0.06374501992031872,"[0.06942231075697225, 0.15368525896414342]","[0.035856573705179286, 0.0977091633466135]",237,251,12004.065038919449,12003.302726984024,0.1078040599822998,0.18454194068908691,5b319c3fe6748ee059e1d2e6efa3a5b670bf1b153e770f3422b46c9a,0,,categorical_nb,1.0,0.06942231075697225,0.15368525896414342,0.035856573705179286,0.0977091633466135
xgboost_out_domain_Pemba_Mexico_size1.0,out_domain,Pemba,Mexico,0.3529411764705882,0.10130718954248366,"[0.2843137254901962, 0.38096405228758157]","[0.0718954248366013, 0.13570261437908496]",237,306,11954.805974960327,11952.62604379654,1.3116908073425293,0.21428918838500977,cbbe3fa5484ba5cba9f8b5773cf86905f769c9fce675e170c9561283,0,,xgboost,1.0,0.2843137254901962,0.38096405228758157,0.0718954248366013,0.13570261437908496
logistic_regression_out_domain_Dar_UP_size1.0,out_domain,Dar,UP,0.40569395017793597,0.08185053380782918,"[0.3129893238434164, 0.4395907473309609]","[0.055071174377224204, 0.11387900355871886]",1293,281,12168.876908779144,12146.543591976166,22.231645822525024,0.07598066329956055,5e22c23aec71d5208e7e308e1abb31cf483164822a4879c70039bb4f,0,,logistic_regression,1.0,0.3129893238434164,0.4395907473309609,0.055071174377224204,0.11387900355871886
categorical_nb_out_domain_Dar_UP_size1.0,out_domain,Dar,UP,0.24555160142348753,0.05338078291814947,"[0.18861209964412806, 0.2741992882562277]","[0.03202846975088968, 0.08016014234875442]",1293,281,13092.077595233917,13091.830636024475,0.07331466674804688,0.0915231704711914,8b0eb5151c7b4b01126c7dcb88d199767699f02eeff5bc552889fd7b,0,,categorical_nb,1.0,0.18861209964412806,0.2741992882562277,0.03202846975088968,0.08016014234875442
random_forest_out_domain_Pemba_Dar_size1.0,out_domain,Pemba,Dar,0.04024767801857576,0.021604938271604937,"[0.021671826625386966, 0.06191950464396273]","[0.006172839506172839, 0.040123456790123455]",237,324,12919.567883014679,12918.488477945328,0.2839839458465576,0.1860818862915039,c1c2ae4d1ab20bcbba49bafdb911124e6c3597a5926e000fa2a33868,0,,random_forest,1.0,0.021671826625386966,0.06191950464396273,0.006172839506172839,0.040123456790123455
xgboost_out_domain_Mexico_UP_size1.0,out_domain,Mexico,UP,0.7330960854092526,0.4199288256227758,"[0.6475088967971532, 0.7634341637010675]","[0.37704626334519575, 0.47330960854092524]",1222,281,13064.568676948547,13063.098550081253,0.9069061279296875,0.10359001159667969,a4c9253815bf5bc91c4484a5ba595cf5a086e50140249aee4ff4b4e4,0,,xgboost,1.0,0.6475088967971532,0.7634341637010675,0.37704626334519575,0.47330960854092524
xgboost_out_domain_Mexico_Dar_size1.0,out_domain,Mexico,Dar,0.4814814814814814,0.31790123456790126,"[0.4119598765432099, 0.5209014161220044]","[0.26851851851851855, 0.36273148148148143]",1222,324,13111.51992893219,13106.18947982788,4.639123201370239,0.22511506080627441,4f7032bbf8f6733a3ed4a5591a4323ca283653741ee2e5590562ae62,0,,xgboost,1.0,0.4119598765432099,0.5209014161220044,0.26851851851851855,0.36273148148148143
categorical_nb_out_domain_Pemba_AP_size1.0,out_domain,Pemba,AP,0.2770270270270271,0.1111111111111111,"[0.23092837155337137, 0.31418918918918914]","[0.07744107744107744, 0.1447811447811448]",237,297,12997.347112894058,12997.034207105637,0.022433996200561523,0.09152698516845703,30735e69fe0ca1deb18d2885be1e2fc90d7dd26eca8c1878dc0bbb2a,0,,categorical_nb,1.0,0.23092837155337137,0.31418918918918914,0.07744107744107744,0.1447811447811448
logistic_regression_out_domain_Mexico_UP_size1.0,out_domain,Mexico,UP,0.6797153024911032,0.31316725978647686,"[0.5888790035587188, 0.7064946619217082]","[0.26859430604982204, 0.36298932384341637]",1222,281,13049.39085483551,13034.19208407402,14.559926986694336,0.07349300384521484,18e17c09cc633e1db3287dab4fd1116951e35cde731d2f11382e6d11,0,,logistic_regression,1.0,0.5888790035587188,0.7064946619217082,0.26859430604982204,0.36298932384341637
xgboost_out_domain_Pemba_AP_size1.0,out_domain,Pemba,AP,0.4932432432432433,0.2222222222222222,"[0.43243243243243246, 0.5246536309036308]","[0.18341750841750842, 0.26262626262626265]",237,297,13033.44306588173,13032.489305019379,0.13591790199279785,0.08330702781677246,e81e92d3c28a1be1f3d6b74e70860ab7c29d7bb3906bdd0b8e151148,0,,xgboost,1.0,0.43243243243243246,0.5246536309036308,0.18341750841750842,0.26262626262626265
logistic_regression_out_domain_Pemba_Dar_size1.0,out_domain,Pemba,Dar,0.20433436532507743,0.024691358024691357,"[0.15578703703703703, 0.23529411764705893]","[0.012345679012345678, 0.044830246913580216]",237,324,13886.24330496788,12936.276123285294,949.4427900314331,0.07399296760559082,491b78ce477cebddeefe7357f4d64c87cd592e72e405a61f54ec7ab9,0,,logistic_regression,1.0,0.15578703703703703,0.23529411764705893,0.012345679012345678,0.044830246913580216
random_forest_out_domain_Mexico_AP_size1.0,out_domain,Mexico,AP,0.6801346801346801,0.3400673400673401,"[0.6177609427609427, 0.7090067340067339]","[0.28779461279461277, 0.38560606060606056]",1222,297,14093.040697813034,14092.773061990738,0.08126997947692871,0.09970307350158691,bdb2255f5cd450b08731960240b505e24935976de00606be51c26e4d,0,,random_forest,1.0,0.6177609427609427,0.7090067340067339,0.28779461279461277,0.38560606060606056
random_forest_out_domain_Pemba_Mexico_size1.0,out_domain,Pemba,Mexico,0.33986928104575154,0.13725490196078433,"[0.27279411764705874, 0.38235294117647056]","[0.10939542483660132, 0.18145424836601304]",237,306,13871.475271940231,13870.321378707886,0.050108909606933594,0.09996294975280762,961980a13420701e554c1640edb976082475e5abdcc47ae0e1379dbe,0,,random_forest,1.0,0.27279411764705874,0.38235294117647056,0.10939542483660132,0.18145424836601304
logistic_regression_out_domain_Mexico_Bohol_size1.0,out_domain,Mexico,Bohol,0.42629482071713154,0.20717131474103587,"[0.3564741035856574, 0.47808764940239046]","[0.16125498007968128, 0.26294820717131473]",1222,251,14104.57438492775,14086.922006845474,17.526968955993652,0.06817293167114258,76602d473d5ffa5577f7cf01a1b5f99cdf7086fda04806022ecf5464,0,,logistic_regression,1.0,0.3564741035856574,0.47808764940239046,0.16125498007968128,0.26294820717131473
xgboost_out_domain_Pemba_Dar_size1.0,out_domain,Pemba,Dar,0.22600619195046445,0.05555555555555555,"[0.17794117647058835, 0.26656346749225995]","[0.030864197530864196, 0.08348765432098759]",237,324,13936.774950027466,13935.9484770298,0.21421289443969727,0.07864999771118164,81c7192add3026f48dba6964b45281472c77812b1fa57318cf7a9b11,0,,xgboost,1.0,0.17794117647058835,0.26656346749225995,0.030864197530864196,0.08348765432098759
insilico_out_domain_UP_Pemba_size1.0,out_domain,UP,Pemba,0.5333333333333333,0.4166666666666667,"[0.3991666666666667, 0.6254166666666665]","[0.29125, 0.5333333333333333]",1124,60,189.39595484733582,,0.0026040077209472656,188.9837188720703,c5a6bc0129edf21a6a0bf76c7c4dd673733ba4cd7d27490b1ea16ff8,0,,insilico,1.0,0.3991666666666667,0.6254166666666665,0.29125,0.5333333333333333
insilico_out_domain_Pemba_UP_size1.0,out_domain,Pemba,UP,0.3416370106761567,0.1708185053380783,"[0.28825622775800697, 0.37616770462633453]","[0.12811387900355872, 0.20284697508896798]",237,281,232.42242407798767,,0.0017447471618652344,231.62015414237976,e81e92d3c28a1be1f3d6b74e70860ab7c29d7bb3906bdd0b8e151148,0,,insilico,1.0,0.28825622775800697,0.37616770462633453,0.12811387900355872,0.20284697508896798
insilico_out_domain_UP_Bohol_size1.0,out_domain,UP,Bohol,0.4462151394422311,0.17928286852589642,"[0.3724103585657372, 0.4862549800796812]","[0.13545816733067728, 0.22121513944223103]",1124,251,765.7973310947418,,0.002699613571166992,765.3965480327606,3e04f28e34b51319dec0101350cd05c1e42294432d097f72b3a78ca2,0,,insilico,1.0,0.3724103585657372,0.4862549800796812,0.13545816733067728,0.22121513944223103
insilico_training_size_AP_AP_size0.25,training_size,AP,AP,0.7668918918918919,0.30976430976430974,"[0.6829403266903267, 0.7893060674310675]","[0.25412457912457914, 0.35353535353535354]",296,297,778.0580031871796,,0.002179861068725586,777.3235580921173,854b18a1a757819e80da227e41a2361429f46084fa198a24f8670283,0,,insilico,0.25,0.6829403266903267,0.7893060674310675,0.25412457912457914,0.35353535353535354
insilico_out_domain_UP_Mexico_size1.0,out_domain,UP,Mexico,0.3344262295081969,0.16013071895424835,"[0.2758986928104575, 0.37714460784313725]","[0.11748366013071897, 0.1979575163398692]",1124,306,790.577449798584,,0.0023610591888427734,790.1546239852905,fc11f4dc2a7bf3dcdd3cf034df1664102841ecb1df13f66db415dfbf,0,,insilico,1.0,0.2758986928104575,0.37714460784313725,0.11748366013071897,0.1979575163398692
insilico_training_size_AP_AP_size1.0,training_size,AP,AP,0.7972972972972974,0.4276094276094276,"[0.7245777027027027, 0.81626001001001]","[0.37373737373737376, 0.4765151515151515]",1186,297,792.2256991863251,,0.002682924270629883,791.8250160217285,b8b9dfdb16fa3fd6235d8e267cc172d032fd6d555265be1bfc44d3d9,0,,insilico,1.0,0.7245777027027027,0.81626001001001,0.37373737373737376,0.4765151515151515
insilico_out_domain_UP_AP_size1.0,out_domain,UP,AP,0.6587837837837838,0.31986531986531985,"[0.5743243243243243, 0.7131756756756755]","[0.2776936026936027, 0.3755050505050505]",1124,297,789.0932371616364,,0.0022678375244140625,788.316070318222,c1c2ae4d1ab20bcbba49bafdb911124e6c3597a5926e000fa2a33868,0,,insilico,1.0,0.5743243243243243,0.7131756756756755,0.2776936026936027,0.3755050505050505
insilico_training_size_AP_AP_size0.75,training_size,AP,AP,0.8277027027027027,0.4276094276094276,"[0.744847972972973, 0.8297749453999453]","[0.37373737373737376, 0.47474747474747475]",889,297,792.5639379024506,,0.0023889541625976562,791.8289701938629,c422292cacc0e5f77148d54b7dbd59f9d34bf98aa887081424dcfe43,0,,insilico,0.75,0.744847972972973,0.8297749453999453,0.37373737373737376,0.47474747474747475
insilico_out_domain_UP_Dar_size1.0,out_domain,UP,Dar,0.3549382716049383,0.17592592592592593,"[0.2870370370370371, 0.38125]","[0.1341820987654321, 0.20841049382716045]",1124,324,785.7286059856415,,0.0026721954345703125,785.0030868053436,01ec2d59f2b16807774f4d74ba7676ecebe6ea993d18aee1d5bb9fab,0,,insilico,1.0,0.2870370370370371,0.38125,0.1341820987654321,0.20841049382716045
insilico_training_size_AP_AP_size0.5,training_size,AP,AP,0.8209459459459459,0.4074074074074074,"[0.7347128378378378, 0.8380067567567567]","[0.3585016835016835, 0.4513468013468013]",593,297,788.680725812912,,0.0024480819702148438,787.9459569454193,35a40a20531feb876e83801b3ad2a434f6d42f9ae7ae02b495e5885f,0,,insilico,0.5,0.7347128378378378,0.8380067567567567,0.3585016835016835,0.4513468013468013
categorical_nb_out_domain_UP_Bohol_size1.0,out_domain,UP,Bohol,0.5258964143426296,0.1752988047808765,"[0.4441235059760956, 0.5718127490039842]","[0.13545816733067728, 0.22729083665338637]",1124,251,3777.281336069107,3776.797712802887,0.06283807754516602,0.09784698486328125,37e609cb70a2d8f0eb01a988e26af5cf5724bc64a853efb8a29b125e,0,,categorical_nb,1.0,0.4441235059760956,0.5718127490039842,0.13545816733067728,0.22729083665338637
random_forest_out_domain_UP_AP_size1.0,out_domain,UP,AP,0.6790540540540541,0.3333333333333333,"[0.5993265993265993, 0.7083248020748021]","[0.2775252525252525, 0.38560606060606056]",1124,297,4667.284423112869,4666.657902956009,0.416546106338501,0.15839385986328125,18e17c09cc633e1db3287dab4fd1116951e35cde731d2f11382e6d11,0,,random_forest,1.0,0.5993265993265993,0.7083248020748021,0.2775252525252525,0.38560606060606056
categorical_nb_training_size_AP_AP_size0.25,training_size,AP,AP,0.597972972972973,0.2558922558922559,"[0.5252533783783784, 0.6307463713713714]","[0.20025252525252527, 0.2996632996632997]",296,297,4238.259115219116,4236.863251924515,0.029000043869018555,0.0891110897064209,3e04f28e34b51319dec0101350cd05c1e42294432d097f72b3a78ca2,0,,categorical_nb,0.25,0.5252533783783784,0.6307463713713714,0.20025252525252527,0.2996632996632997
random_forest_out_domain_UP_Pemba_size1.0,out_domain,UP,Pemba,0.41666666666666663,0.2833333333333333,"[0.2745833333333334, 0.5254166666666665]","[0.16666666666666666, 0.4]",1124,60,5120.26526427269,5119.486768007278,0.13524317741394043,0.08618497848510742,54bd5b2fae33d487fb77b0ece4bb6653392a83878aa4e0ed9f5cb75a,0,,random_forest,1.0,0.2745833333333334,0.5254166666666665,0.16666666666666666,0.4
random_forest_out_domain_UP_Dar_size1.0,out_domain,UP,Dar,0.024691358024691468,0.018518518518518517,"[0.007638888888888877, 0.04645061728395055]","[0.006172839506172839, 0.034104938271604886]",1124,324,5515.648278951645,5514.878067970276,0.09986090660095215,0.1040802001953125,50380740bf5cd7de5ead778a75ce7e0e4a6bb58a69c1ea1d5b3925ab,0,,random_forest,1.0,0.007638888888888877,0.04645061728395055,0.006172839506172839,0.034104938271604886
random_forest_out_domain_Pemba_UP_size1.0,out_domain,Pemba,UP,0.4590747330960855,0.24199288256227758,"[0.4002669039145908, 0.49822064056939497]","[0.20453736654804272, 0.2830071174377224]",237,281,5654.572237968445,5654.331967830658,0.09856891632080078,0.11379098892211914,76602d473d5ffa5577f7cf01a1b5f99cdf7086fda04806022ecf5464,0,,random_forest,1.0,0.4002669039145908,0.49822064056939497,0.20453736654804272,0.2830071174377224
logistic_regression_training_size_AP_AP_size0.75,training_size,AP,AP,0.3097643097643098,0.13468013468013468,"[0.24402356902356903, 0.34680134680134683]","[0.09250841750841751, 0.1717171717171717]",889,297,3930.4820997714996,3030.314743041992,0.8544979095458984,0.07027697563171387,4c4c2ead3c1a859a373f9c69bc61c92efc442ffc309db5b7866e413f,0,,logistic_regression,0.75,0.24402356902356903,0.34680134680134683,0.09250841750841751,0.1717171717171717
categorical_nb_training_size_AP_AP_size1.0,training_size,AP,AP,0.7094594594594594,0.3501683501683502,"[0.617150389025389, 0.7281249999999999]","[0.2962962962962963, 0.40420875420875413]",1186,297,3080.9919118881226,3080.2057831287384,0.06817293167114258,0.08968687057495117,65e3b72726ddac392125fb6d77236af92c340a49a0e417cfd968db5b,0,,categorical_nb,1.0,0.617150389025389,0.7281249999999999,0.2962962962962963,0.40420875420875413
random_forest_out_domain_UP_Mexico_size1.0,out_domain,UP,Mexico,0.6437908496732025,0.238562091503268,"[0.5504084967320262, 0.6783496732026143]","[0.1959150326797386, 0.27949346405228753]",1124,306,5805.421686172485,5804.624394893646,0.1081998348236084,0.10449910163879395,35b5f8665e5337cf42f3e70167cc64dd49601bcf3a83a775c3118f27,0,,random_forest,1.0,0.5504084967320262,0.6783496732026143,0.1959150326797386,0.27949346405228753
xgboost_training_size_AP_AP_size0.5,training_size,AP,AP,0.8851351351351352,0.42424242424242425,"[0.7972972972972973, 0.8704545454545455]","[0.36523569023569025, 0.4765151515151515]",593,297,5076.3980321884155,5074.214197874069,1.6577491760253906,0.11509513854980469,7662fae1ccf85375d6680612d5d6b66411349adc9c15e890c5144aa9,0,,xgboost,0.5,0.7972972972972973,0.8704545454545455,0.36523569023569025,0.4765151515151515
categorical_nb_out_domain_UP_AP_size1.0,out_domain,UP,AP,0.7162162162162162,0.29292929292929293,"[0.6299831081081081, 0.7263513513513513]","[0.24579124579124578, 0.3384680134680135]",1124,297,5955.229598999023,5955.034860134125,0.0607609748840332,0.08945393562316895,30735e69fe0ca1deb18d2885be1e2fc90d7dd26eca8c1878dc0bbb2a,0,,categorical_nb,1.0,0.6299831081081081,0.7263513513513513,0.24579124579124578,0.3384680134680135
random_forest_training_size_AP_AP_size0.75,training_size,AP,AP,0.7871621621621622,0.4074074074074074,"[0.7187710437710437, 0.7997474747474748]","[0.35993265993265994, 0.4563131313131313]",889,297,4233.727218866348,4232.730565071106,0.3597869873046875,0.16292595863342285,f8a58ea326df4662fe6d0485275fa0c6c67d5ed0a8c3dc881ad35c04,0,,random_forest,0.75,0.7187710437710437,0.7997474747474748,0.35993265993265994,0.4563131313131313
logistic_regression_out_domain_UP_Bohol_size1.0,out_domain,UP,Bohol,0.34262948207171307,0.10358565737051793,"[0.27679282868525906, 0.3885458167330678]","[0.057669322709163355, 0.14362549800796806]",1124,251,5984.044477939606,5976.009926080704,7.6374430656433105,0.06806826591491699,a269c13688704803a184921c236641c36887aad6b0c61d8c06bd2b94,0,,logistic_regression,1.0,0.27679282868525906,0.3885458167330678,0.057669322709163355,0.14362549800796806
logistic_regression_training_size_AP_AP_size0.5,training_size,AP,AP,0.8445945945945946,0.4276094276094276,"[0.7490740740740741, 0.847053872053872]","[0.3734006734006734, 0.48484848484848486]",593,297,5138.573055028915,5135.386952877045,2.63852596282959,0.07064700126647949,fc11f4dc2a7bf3dcdd3cf034df1664102841ecb1df13f66db415dfbf,0,,logistic_regression,0.5,0.7490740740740741,0.847053872053872,0.3734006734006734,0.48484848484848486
logistic_regression_training_size_AP_AP_size1.0,training_size,AP,AP,0.5709459459459459,0.3063973063973064,"[0.4882154882154882, 0.595959595959596]","[0.26422558922558925, 0.3602693602693603]",1186,297,3351.234752893448,3336.80952000618,13.369323968887329,0.07416868209838867,06f5e5d878ce6127e221380ac834827dc0d8cf48c1d1c3210506981c,0,,logistic_regression,1.0,0.4882154882154882,0.595959595959596,0.26422558922558925,0.3602693602693603
random_forest_out_domain_UP_Bohol_size1.0,out_domain,UP,Bohol,0.11553784860557781,0.043824701195219126,"[0.07968127490039845, 0.15159362549800798]","[0.02390438247011952, 0.06982071713147407]",1124,251,6077.514406919479,6077.222604036331,0.12671303749084473,0.1190791130065918,8b0eb5151c7b4b01126c7dcb88d199767699f02eeff5bc552889fd7b,0,,random_forest,1.0,0.07968127490039845,0.15159362549800798,0.02390438247011952,0.06982071713147407
random_forest_training_size_AP_AP_size0.25,training_size,AP,AP,0.7668918918918919,0.3602693602693603,"[0.685641891891892, 0.7944228319228319]","[0.31986531986531985, 0.41414141414141414]",296,297,5364.172013044357,5362.358126163483,0.12679195404052734,0.12732410430908203,36850f039a3a5812848635cf50a87ffe07eed33f6796b469eecfa7fd,0,,random_forest,0.25,0.685641891891892,0.7944228319228319,0.31986531986531985,0.41414141414141414
random_forest_training_size_AP_AP_size0.5,training_size,AP,AP,0.7533783783783784,0.3838383838383838,"[0.6579966329966329, 0.7542087542087542]","[0.3367003367003367, 0.43434343434343436]",593,297,5339.008329868317,5337.905337095261,0.08485722541809082,0.09902071952819824,01ec2d59f2b16807774f4d74ba7676ecebe6ea993d18aee1d5bb9fab,0,,random_forest,0.5,0.6579966329966329,0.7542087542087542,0.3367003367003367,0.43434343434343436
logistic_regression_out_domain_UP_Mexico_size1.0,out_domain,UP,Mexico,0.565359477124183,0.14705882352941177,"[0.495016339869281, 0.6030228758169934]","[0.11593137254901961, 0.18799019607843134]",1124,306,6121.9722628593445,6088.484406709671,32.175514221191406,0.07245588302612305,96aba8cfa312092cb2b6f4390112ab712344379c732a6f82028bd1d1,0,,logistic_regression,1.0,0.495016339869281,0.6030228758169934,0.11593137254901961,0.18799019607843134
logistic_regression_out_domain_Pemba_UP_size1.0,out_domain,Pemba,UP,0.0964285714285712,0.06405693950177936,"[0.058839285714285684, 0.12499999999999994]","[0.033718861209964424, 0.09439501779359427]",237,281,6148.798247098923,6148.484540224075,0.1846790313720703,0.06784319877624512,961980a13420701e554c1640edb976082475e5abdcc47ae0e1379dbe,0,,logistic_regression,1.0,0.058839285714285684,0.12499999999999994,0.033718861209964424,0.09439501779359427
categorical_nb_out_domain_UP_Pemba_size1.0,out_domain,UP,Pemba,0.3666666666666667,0.21666666666666667,"[0.18333333333333335, 0.49208333333333315]","[0.11666666666666667, 0.3333333333333333]",1124,60,5931.9589149951935,5930.9298548698425,0.06089591979980469,0.06151223182678223,9fde89b0229b17d7b2418288e0bd6ccca1fcb4642579643d11d14b38,0,,categorical_nb,1.0,0.18333333333333335,0.49208333333333315,0.11666666666666667,0.3333333333333333
xgboost_out_domain_UP_Bohol_size1.0,out_domain,UP,Bohol,0.11952191235059773,0.0398406374501992,"[0.07968127490039839, 0.14362549800796814]","[0.0199203187250996, 0.06792828685258957]",1124,251,6165.062269210815,6161.17985200882,3.662943124771118,0.1720898151397705,a4c9253815bf5bc91c4484a5ba595cf5a086e50140249aee4ff4b4e4,0,,xgboost,1.0,0.07968127490039839,0.14362549800796814,0.0199203187250996,0.06792828685258957
logistic_regression_training_size_AP_AP_size0.25,training_size,AP,AP,0.5641891891891893,0.2053872053872054,"[0.49831649831649827, 0.6114864864864864]","[0.16144781144781145, 0.2542929292929293]",296,297,5415.34356713295,5412.842848777771,1.8667888641357422,0.07329010963439941,5bf3f4fed5e3640366c70fc17be65a1b74846e3980fb9f17368bd948,0,,logistic_regression,0.25,0.49831649831649827,0.6114864864864864,0.16144781144781145,0.2542929292929293
